Timeslot,Begin,End,Distance,Total node,Node per round,Node filter by PoD,Node paticipate POD,Distance average,Total coin,Coin earning
3600,0,3599.9,1000,205,191,88,88,979.0391942883854,91,91
3600,3600,7199.9,1000,205,202,106,106,1056.3944205307012,111,111
3600,7200,10799.9,1000,205,198,0,88,960.7700765975404,90,0
3600,10800,14399.9,1000,205,201,98,98,1010.1944324366667,102,102
3600,14400,17999.9,1000,205,201,0,83,882.8410683712458,85,0
3600,18000,21599.9,1000,205,200,0,101,976.1118182787641,103,0
3600,21600,25199.9,1000,205,198,90,90,942.9265530078605,92,92
3600,25200,28799.9,1000,205,202,87,87,952.741438295229,90,90
3600,28800,32399.9,1000,205,198,0,90,936.8851872259547,90,0
3600,32400,35999.9,1000,205,199,86,86,945.0271006113575,89,89
3600,0,3599.9,1100,205,191,0,77,979.0391942883854,77,0
3600,3600,7199.9,1100,205,202,0,91,1056.3944205307012,93,0
3600,7200,10799.9,1100,205,198,68,68,960.7700765975404,68,68
3600,10800,14399.9,1100,205,201,0,85,1010.1944324366667,85,0
3600,14400,17999.9,1100,205,201,0,70,882.8410683712458,70,0
3600,18000,21599.9,1100,205,200,76,76,976.1118182787641,77,77
3600,21600,25199.9,1100,205,198,75,75,942.9265530078605,75,75
3600,25200,28799.9,1100,205,202,76,76,952.741438295229,76,76
3600,28800,32399.9,1100,205,198,79,79,936.8851872259547,79,79
3600,32400,35999.9,1100,205,199,68,68,945.0271006113575,69,69
3600,0,3599.9,1200,205,191,64,64,979.0391942883854,64,64
3600,3600,7199.9,1200,205,202,75,75,1056.3944205307012,76,76
3600,7200,10799.9,1200,205,198,0,61,960.7700765975404,61,0
3600,10800,14399.9,1200,205,201,73,73,1010.1944324366667,73,73
3600,14400,17999.9,1200,205,201,54,54,882.8410683712458,54,54
3600,18000,21599.9,1200,205,200,60,60,976.1118182787641,60,60
3600,21600,25199.9,1200,205,198,0,56,942.9265530078605,56,0
3600,25200,28799.9,1200,205,202,64,64,952.741438295229,64,64
3600,28800,32399.9,1200,205,198,0,54,936.8851872259547,54,0
3600,32400,35999.9,1200,205,199,60,60,945.0271006113575,60,60
3600,0,3599.9,1300,205,191,47,47,979.0391942883854,47,47
3600,3600,7199.9,1300,205,202,0,66,1056.3944205307012,66,0
3600,7200,10799.9,1300,205,198,47,47,960.7700765975404,47,47
3600,10800,14399.9,1300,205,201,0,56,1010.1944324366667,56,0
3600,14400,17999.9,1300,205,201,40,40,882.8410683712458,40,40
3600,18000,21599.9,1300,205,200,49,49,976.1118182787641,49,49
3600,21600,25199.9,1300,205,198,0,38,942.9265530078605,38,0
3600,25200,28799.9,1300,205,202,0,53,952.741438295229,53,0
3600,28800,32399.9,1300,205,198,42,42,936.8851872259547,42,42
3600,32400,35999.9,1300,205,199,43,43,945.0271006113575,43,43
3600,0,3599.9,1400,205,191,32,32,979.0391942883854,32,32
3600,3600,7199.9,1400,205,202,55,55,1056.3944205307012,55,55
3600,7200,10799.9,1400,205,198,0,38,960.7700765975404,38,0
