Timeslot,Begin,End,Distance,Total node,Node per round,Node filter by PoD,Node paticipate POD,Distance average,Total coin,Coin earning
3600,0,3599.9,1000,102,95,21,46,1001.332551045252,47,22
3600,3600,7199.9,1000,102,96,6,42,952.6130805307662,44,7
3600,7200,10799.9,1000,102,101,43,50,1031.3701098632434,53,46
3600,10800,14399.9,1000,102,99,52,56,1088.0575746375055,58,54
3600,14400,17999.9,1000,102,98,0,49,1008.1341750853878,51,0
3600,18000,21599.9,1000,102,101,2,37,897.2305060199911,37,2
3600,21600,25199.9,1000,102,100,14,51,992.8832782253365,53,14
3600,25200,28799.9,1000,102,100,28,46,1008.5110017842,48,30
3600,28800,32399.9,1000,102,99,23,36,846.6741140189004,37,24
3600,32400,35999.9,1000,102,99,1,43,927.776402430605,44,1
3600,0,3599.9,1100,102,95,17,39,1001.332551045252,39,17
3600,3600,7199.9,1100,102,96,6,38,952.6130805307662,38,6
3600,7200,10799.9,1100,102,101,36,42,1031.3701098632434,44,38
3600,10800,14399.9,1100,102,99,46,50,1088.0575746375055,50,46
3600,14400,17999.9,1100,102,98,0,39,1008.1341750853878,39,0
3600,18000,21599.9,1100,102,101,1,28,897.2305060199911,28,1
3600,21600,25199.9,1100,102,100,13,47,992.8832782253365,47,13
3600,25200,28799.9,1100,102,100,24,38,1008.5110017842,38,24
3600,28800,32399.9,1100,102,99,19,31,846.6741140189004,31,19
3600,32400,35999.9,1100,102,99,0,36,927.776402430605,36,0
3600,0,3599.9,1200,102,95,12,33,1001.332551045252,33,12
3600,3600,7199.9,1200,102,96,6,31,952.6130805307662,31,6
3600,7200,10799.9,1200,102,101,28,34,1031.3701098632434,35,29
3600,10800,14399.9,1200,102,99,39,42,1088.0575746375055,42,39
3600,14400,17999.9,1200,102,98,0,35,1008.1341750853878,35,0
3600,18000,21599.9,1200,102,101,1,23,897.2305060199911,23,1
3600,21600,25199.9,1200,102,100,12,38,992.8832782253365,38,12
3600,25200,28799.9,1200,102,100,20,33,1008.5110017842,33,20
3600,28800,32399.9,1200,102,99,13,23,846.6741140189004,23,13
3600,32400,35999.9,1200,102,99,0,29,927.776402430605,29,0
3600,0,3599.9,1300,102,95,7,23,1001.332551045252,23,7
3600,3600,7199.9,1300,102,96,3,25,952.6130805307662,25,3
3600,7200,10799.9,1300,102,101,23,28,1031.3701098632434,28,23
3600,10800,14399.9,1300,102,99,35,38,1088.0575746375055,38,35
3600,14400,17999.9,1300,102,98,0,27,1008.1341750853878,27,0
3600,18000,21599.9,1300,102,101,1,19,897.2305060199911,19,1
3600,21600,25199.9,1300,102,100,11,32,992.8832782253365,32,11
3600,25200,28799.9,1300,102,100,14,25,1008.5110017842,25,14
3600,28800,32399.9,1300,102,99,10,16,846.6741140189004,16,10
3600,32400,35999.9,1300,102,99,0,24,927.776402430605,24,0
3600,0,3599.9,1400,102,95,5,15,1001.332551045252,15,5
3600,3600,7199.9,1400,102,96,3,16,952.6130805307662,16,3
3600,7200,10799.9,1400,102,101,19,21,1031.3701098632434,21,19
3600,10800,14399.9,1400,102,99,30,32,1088.0575746375055,32,30
3600,14400,17999.9,1400,102,98,0,22,1008.1341750853878,22,0
3600,18000,21599.9,1400,102,101,1,16,897.2305060199911,16,1
3600,21600,25199.9,1400,102,100,9,28,992.8832782253365,28,9
3600,25200,28799.9,1400,102,100,10,19,1008.5110017842,19,10
3600,28800,32399.9,1400,102,99,6,12,846.6741140189004,12,6
3600,32400,35999.9,1400,102,99,0,18,927.776402430605,18,0
3600,0,3599.9,1500,102,95,3,12,1001.332551045252,12,3
3600,3600,7199.9,1500,102,96,3,14,952.6130805307662,14,3
