Timeslot,Begin,End,Distance,Total node,Node per round,Node filter by PoD,Node paticipate POD,Distance average,Total coin,Coin earning
3600,0,3599.9,1000,107,98,48,48,1013.4911455978306,49,49
3600,3600,7199.9,1000,107,101,44,44,955.5635985100977,46,46
3600,7200,10799.9,1000,107,108,56,56,1063.3418144994107,59,59
3600,10800,14399.9,1000,107,105,52,52,1010.5803241721601,54,54
3600,14400,17999.9,1000,107,103,0,51,1034.7437433811754,53,0
3600,18000,21599.9,1000,107,103,41,41,902.916853481253,42,42
3600,21600,25199.9,1000,107,105,0,52,1003.7475976392723,52,0
3600,25200,28799.9,1000,107,104,45,45,963.9716649807383,47,47
3600,28800,32399.9,1000,107,100,39,39,905.7538074193628,40,40
3600,32400,35999.9,1000,107,106,51,51,937.8500577674489,53,53
3600,0,3599.9,1100,107,98,0,40,1013.4911455978306,40,0
3600,3600,7199.9,1100,107,101,41,41,955.5635985100977,41,41
3600,7200,10799.9,1100,107,108,47,47,1063.3418144994107,49,49
3600,10800,14399.9,1100,107,105,46,46,1010.5803241721601,46,46
3600,14400,17999.9,1100,107,103,42,42,1034.7437433811754,42,42
3600,18000,21599.9,1100,107,103,33,33,902.916853481253,33,33
3600,21600,25199.9,1100,107,105,44,44,1003.7475976392723,44,44
3600,25200,28799.9,1100,107,104,39,39,963.9716649807383,39,39
3600,28800,32399.9,1100,107,100,0,31,905.7538074193628,31,0
3600,32400,35999.9,1100,107,106,41,41,937.8500577674489,42,42
3600,0,3599.9,1200,107,98,34,34,1013.4911455978306,34,34
3600,3600,7199.9,1200,107,101,0,33,955.5635985100977,33,0
3600,7200,10799.9,1200,107,108,41,41,1063.3418144994107,42,42
3600,10800,14399.9,1200,107,105,36,36,1010.5803241721601,36,36
3600,14400,17999.9,1200,107,103,38,38,1034.7437433811754,38,38
3600,18000,21599.9,1200,107,103,30,30,902.916853481253,30,30
3600,21600,25199.9,1200,107,105,37,37,1003.7475976392723,37,37
3600,25200,28799.9,1200,107,104,31,31,963.9716649807383,31,31
3600,28800,32399.9,1200,107,100,26,26,905.7538074193628,26,26
3600,32400,35999.9,1200,107,106,31,31,937.8500577674489,31,31
3600,0,3599.9,1300,107,98,23,23,1013.4911455978306,23,23
3600,3600,7199.9,1300,107,101,26,26,955.5635985100977,26,26
3600,7200,10799.9,1300,107,108,35,35,1063.3418144994107,35,35
3600,10800,14399.9,1300,107,105,31,31,1010.5803241721601,31,31
3600,14400,17999.9,1300,107,103,29,29,1034.7437433811754,29,29
3600,18000,21599.9,1300,107,103,24,24,902.916853481253,24,24
3600,21600,25199.9,1300,107,105,30,30,1003.7475976392723,30,30
3600,25200,28799.9,1300,107,104,23,23,963.9716649807383,23,23
3600,28800,32399.9,1300,107,100,0,19,905.7538074193628,19,0
3600,32400,35999.9,1300,107,106,24,24,937.8500577674489,24,24
3600,0,3599.9,1400,107,98,16,16,1013.4911455978306,16,16
3600,3600,7199.9,1400,107,101,17,17,955.5635985100977,17,17
3600,7200,10799.9,1400,107,108,31,31,1063.3418144994107,31,31
3600,10800,14399.9,1400,107,105,0,25,1010.5803241721601,25,0
3600,14400,17999.9,1400,107,103,25,25,1034.7437433811754,25,25
3600,18000,21599.9,1400,107,103,0,18,902.916853481253,18,0
3600,21600,25199.9,1400,107,105,0,25,1003.7475976392723,25,0
3600,25200,28799.9,1400,107,104,20,20,963.9716649807383,20,20
3600,28800,32399.9,1400,107,100,14,14,905.7538074193628,14,14
3600,32400,35999.9,1400,107,106,15,15,937.8500577674489,15,15
3600,0,3599.9,1500,107,98,13,13,1013.4911455978306,13,13
3600,3600,7199.9,1500,107,101,14,14,955.5635985100977,14,14
3600,7200,10799.9,1500,107,108,22,22,1063.3418144994107,22,22
3600,10800,14399.9,1500,107,105,0,14,1010.5803241721601,14,0
3600,14400,17999.9,1500,107,103,20,20,1034.7437433811754,20,20
3600,18000,21599.9,1500,107,103,10,10,902.916853481253,10,10
3600,21600,25199.9,1500,107,105,0,16,1003.7475976392723,16,0
3600,25200,28799.9,1500,107,104,0,15,963.9716649807383,15,0
3600,28800,32399.9,1500,107,100,10,10,905.7538074193628,10,10
3600,32400,35999.9,1500,107,106,12,12,937.8500577674489,12,12
3600,0,3599.9,1600,107,98,4,4,1013.4911455978306,4,4
3600,3600,7199.9,1600,107,101,0,9,955.5635985100977,9,0
3600,7200,10799.9,1600,107,108,14,14,1063.3418144994107,14,14
3600,10800,14399.9,1600,107,105,0,11,1010.5803241721601,11,0
3600,14400,17999.9,1600,107,103,14,14,1034.7437433811754,14,14
3600,18000,21599.9,1600,107,103,0,5,902.916853481253,5,0
3600,21600,25199.9,1600,107,105,9,9,1003.7475976392723,9,9
3600,25200,28799.9,1600,107,104,13,13,963.9716649807383,13,13
3600,28800,32399.9,1600,107,100,0,8,905.7538074193628,8,0
3600,32400,35999.9,1600,107,106,0,10,937.8500577674489,10,0
3600,0,3599.9,1700,107,98,4,4,1013.4911455978306,4,4
3600,3600,7199.9,1700,107,101,0,7,955.5635985100977,7,0
3600,7200,10799.9,1700,107,108,9,9,1063.3418144994107,9,9
3600,10800,14399.9,1700,107,105,0,7,1010.5803241721601,7,0
3600,14400,17999.9,1700,107,103,9,9,1034.7437433811754,9,9
3600,18000,21599.9,1700,107,103,4,4,902.916853481253,4,4
3600,21600,25199.9,1700,107,105,8,8,1003.7475976392723,8,8
3600,25200,28799.9,1700,107,104,9,9,963.9716649807383,9,9
3600,28800,32399.9,1700,107,100,7,7,905.7538074193628,7,7
3600,32400,35999.9,1700,107,106,0,7,937.8500577674489,7,0
3600,0,3599.9,1800,107,98,3,3,1013.4911455978306,3,3
3600,3600,7199.9,1800,107,101,0,5,955.5635985100977,5,0
3600,7200,10799.9,1800,107,108,0,6,1063.3418144994107,6,0
3600,10800,14399.9,1800,107,105,0,3,1010.5803241721601,3,0
3600,14400,17999.9,1800,107,103,0,6,1034.7437433811754,6,0
3600,18000,21599.9,1800,107,103,3,3,902.916853481253,3,3
3600,21600,25199.9,1800,107,105,2,2,1003.7475976392723,2,2
3600,25200,28799.9,1800,107,104,0,6,963.9716649807383,6,0
3600,28800,32399.9,1800,107,100,0,4,905.7538074193628,4,0
3600,32400,35999.9,1800,107,106,0,4,937.8500577674489,4,0
3600,0,3599.9,1900,107,98,3,3,1013.4911455978306,3,3
3600,3600,7199.9,1900,107,101,0,2,955.5635985100977,2,0
3600,7200,10799.9,1900,107,108,4,4,1063.3418144994107,4,4
3600,10800,14399.9,1900,107,105,2,2,1010.5803241721601,2,2
3600,14400,17999.9,1900,107,103,2,2,1034.7437433811754,2,2
3600,18000,21599.9,1900,107,103,1,1,902.916853481253,1,1
3600,21600,25199.9,1900,107,105,1,1,1003.7475976392723,1,1
3600,25200,28799.9,1900,107,104,5,5,963.9716649807383,5,5
3600,28800,32399.9,1900,107,100,3,3,905.7538074193628,3,3
3600,32400,35999.9,1900,107,106,3,3,937.8500577674489,3,3
3600,0,3599.9,2000,107,98,1,1,1013.4911455978306,1,1
3600,3600,7199.9,2000,107,101,0,2,955.5635985100977,2,0
3600,7200,10799.9,2000,107,108,0,3,1063.3418144994107,3,0
3600,10800,14399.9,2000,107,105,2,2,1010.5803241721601,2,2
3600,14400,17999.9,2000,107,103,2,2,1034.7437433811754,2,2
3600,18000,21599.9,2000,107,103,1,1,902.916853481253,1,1
3600,21600,25199.9,2000,107,105,0,0,1003.7475976392723,0,0
3600,25200,28799.9,2000,107,104,2,2,963.9716649807383,2,2
3600,28800,32399.9,2000,107,100,1,1,905.7538074193628,1,1
3600,32400,35999.9,2000,107,106,2,2,937.8500577674489,2,2
