Timeslot,Begin,End,Distance,Total node,Node per round,Node filter by PoD,Node paticipate POD,Distance average,Total coin,Coin earning
3600,0,3599.9,1000,199,186,85,85,982.9251121352411,88,88
3600,3600,7199.9,1000,199,195,101,101,1051.8962803984966,106,106
3600,7200,10799.9,1000,199,195,84,84,947.5044659488813,86,86
3600,10800,14399.9,1000,199,196,0,100,1017.749058377258,102,0
3600,14400,17999.9,1000,199,193,75,75,893.4582565081837,78,78
3600,18000,21599.9,1000,199,198,0,94,941.0819269014908,97,0
3600,21600,25199.9,1000,199,192,88,88,955.4438951885194,90,90
3600,25200,28799.9,1000,199,197,86,86,944.1332510222067,88,88
3600,28800,32399.9,1000,199,191,89,89,966.5650401055818,90,90
3600,32400,35999.9,1000,199,193,80,80,915.4562514608094,82,82
3600,0,3599.9,1100,199,186,74,74,982.9251121352411,74,74
3600,3600,7199.9,1100,199,195,88,88,1051.8962803984966,90,90
3600,7200,10799.9,1100,199,195,63,63,947.5044659488813,63,63
3600,10800,14399.9,1100,199,196,88,88,1017.749058377258,88,88
3600,14400,17999.9,1100,199,193,63,63,893.4582565081837,63,63
3600,18000,21599.9,1100,199,198,71,71,941.0819269014908,72,72
3600,21600,25199.9,1100,199,192,74,74,955.4438951885194,74,74
3600,25200,28799.9,1100,199,197,76,76,944.1332510222067,76,76
3600,28800,32399.9,1100,199,191,0,77,966.5650401055818,77,0
3600,32400,35999.9,1100,199,193,0,67,915.4562514608094,68,0
3600,0,3599.9,1200,199,186,0,62,982.9251121352411,62,0
3600,3600,7199.9,1200,199,195,1,74,1051.8962803984966,75,2
3600,7200,10799.9,1200,199,195,0,56,947.5044659488813,56,0
3600,10800,14399.9,1200,199,196,0,75,1017.749058377258,75,0
3600,14400,17999.9,1200,199,193,0,50,893.4582565081837,50,0
3600,18000,21599.9,1200,199,198,58,58,941.0819269014908,58,58
3600,21600,25199.9,1200,199,192,56,56,955.4438951885194,56,56
3600,25200,28799.9,1200,199,197,63,63,944.1332510222067,63,63
3600,28800,32399.9,1200,199,191,53,53,966.5650401055818,53,53
3600,32400,35999.9,1200,199,193,55,55,915.4562514608094,55,55
