Timeslot,Begin,End,Distance,Total node,Node per round,Node filter by PoD,Node paticipate POD,Distance average,Total coin,Coin earning
3600,0,3599.9,1000,501,474,92,212,985.1999831500295,224,96
3600,3600,7199.9,1000,501,490,87,231,11455.74755630802,1238,88
3600,7200,10799.9,1000,501,487,66,216,22256.150472920748,2222,66
3600,10800,14399.9,1000,501,488,115,238,32633.720650572363,3143,119
3600,14400,17999.9,1000,501,490,39,231,43275.30909826813,4110,38
3600,18000,21599.9,1000,501,490,23,216,53884.35812778171,5065,23
3600,21600,25199.9,1000,501,482,209,233,65296.744315126045,5968,216
3600,25200,28799.9,1000,501,497,7,211,73718.7625184321,6948,7
3600,28800,32399.9,1000,501,499,170,212,83624.77731022557,7787,175
3600,32400,35999.9,1000,501,515,128,227,91010.527629703,8663,133
3600,0,3599.9,1100,501,474,77,179,1970.3999663000614,405,76
3600,3600,7199.9,1100,501,490,69,189,12428.163047015523,1429,68
3600,7200,10799.9,1100,501,487,56,185,23201.92680403934,2407,55
3600,10800,14399.9,1100,501,488,85,184,33618.51504528417,3329,87
3600,14400,17999.9,1100,501,490,29,184,44242.348148223704,4295,28
3600,18000,21599.9,1100,501,490,20,171,54823.01665773956,5237,19
3600,21600,25199.9,1100,501,482,174,193,66272.40506301864,6164,177
3600,25200,28799.9,1100,501,497,7,169,74649.36494685778,7116,6
3600,28800,32399.9,1100,501,499,138,172,84557.53249432598,7961,139
3600,32400,35999.9,1100,501,515,101,180,91956.56546044759,8842,100
3600,0,3599.9,1200,501,474,63,148,2955.599949450087,553,62
3600,3600,7199.9,1200,501,490,58,158,13400.578537723024,1588,57
3600,7200,10799.9,1200,501,487,44,142,24147.70313515793,2549,43
3600,10800,14399.9,1200,501,488,72,160,34603.309439995974,3489,72
3600,14400,17999.9,1200,501,490,20,151,45209.387198179276,4445,19
3600,18000,21599.9,1200,501,490,15,139,55761.675187697416,5376,14
3600,21600,25199.9,1200,501,482,142,156,67248.06581091123,6321,143
3600,25200,28799.9,1200,501,497,7,132,75579.96737528348,7247,6
3600,28800,32399.9,1200,501,499,117,144,85490.28767842638,8106,117
3600,32400,35999.9,1200,501,515,84,148,92902.60329119218,8989,83
3600,0,3599.9,1300,501,474,50,119,3940.7999326001154,671,49
3600,3600,7199.9,1300,501,490,44,122,14372.994028430527,1709,43
3600,7200,10799.9,1300,501,487,33,112,25093.479466276527,2660,32
3600,10800,14399.9,1300,501,488,51,118,35588.10383470784,3606,50
3600,14400,17999.9,1300,501,490,18,116,46176.42624813485,4560,17
