Timeslot,Begin,End,Distance,Total node,Node per round,Node filter by PoD,Node paticipate POD,Distance average,Total coin,Coin earning
3600,0,3599.9,1000,395,373,165,166,987.8764502984943,177,176
3600,3600,7199.9,1000,395,384,192,193,11543.344730345547,1001,197
3600,7200,10799.9,1000,395,385,0,170,22320.466671684437,1826,0
3600,10800,14399.9,1000,395,383,180,181,32985.63237575523,2593,187
3600,14400,17999.9,1000,395,384,181,182,43542.77182898727,3332,184
3600,18000,21599.9,1000,395,383,177,178,54346.972967067624,4065,178
3600,21600,25199.9,1000,395,394,181,182,63277.29675228648,4811,181
3600,25200,28799.9,1000,395,385,0,168,75295.09780617326,5500,0
3600,28800,32399.9,1000,395,369,187,188,89327.03002336202,6224,193
3600,32400,35999.9,1000,395,391,0,162,94725.04706330683,7010,0
3600,0,3599.9,1100,395,373,141,142,1975.7529005969868,321,143
3600,3600,7199.9,1100,395,384,0,157,12531.332493048618,1159,0
3600,7200,10799.9,1100,395,385,0,146,23273.35571938841,1974,0
3600,10800,14399.9,1100,395,383,149,150,33955.592421853,2743,149
3600,14400,17999.9,1100,395,384,0,140,44511.470281754046,3473,0
3600,18000,21599.9,1100,395,383,138,139,55325.20849038672,4205,139
3600,21600,25199.9,1100,395,394,141,142,64215.67802056521,4952,140
3600,25200,28799.9,1100,395,385,136,137,76230.5147878814,5639,138
3600,28800,32399.9,1100,395,369,150,151,90334.36347503547,6376,151
3600,32400,35999.9,1100,395,391,0,126,95642.58897240605,7135,0
3600,0,3599.9,1200,395,373,118,119,2963.629350895481,440,118
3600,3600,7199.9,1200,395,384,126,127,13519.320255751687,1285,125
3600,7200,10799.9,1200,395,385,0,123,24226.244767092387,2099,0
3600,10800,14399.9,1200,395,383,117,118,34925.552467950765,2861,117
3600,14400,17999.9,1200,395,384,0,120,45480.16873452087,3592,0
3600,18000,21599.9,1200,395,383,114,115,56303.44401370582,4319,113
3600,21600,25199.9,1200,395,394,113,114,65154.059288843935,5065,112
3600,25200,28799.9,1200,395,385,109,110,77165.93176958956,5748,108
3600,28800,32399.9,1200,395,369,123,124,91341.69692670887,6501,124
3600,32400,35999.9,1200,395,391,0,94,96560.13088150526,7228,0
3600,0,3599.9,1300,395,373,94,95,3951.505801193974,534,93
3600,3600,7199.9,1300,395,384,0,101,14507.308018454758,1385,0
3600,7200,10799.9,1300,395,385,100,101,25179.13381479636,2199,99
3600,10800,14399.9,1300,395,383,86,87,35895.51251404853,2947,85
3600,14400,17999.9,1300,395,384,86,87,46448.86718728769,3678,85
3600,18000,21599.9,1300,395,383,88,89,57281.679537024924,4407,87
3600,21600,25199.9,1300,395,394,87,88,66092.44055712267,5152,86
3600,25200,28799.9,1300,395,385,85,86,78101.34875129772,5833,84
3600,28800,32399.9,1300,395,369,101,102,92349.03037838217,6602,100
3600,32400,35999.9,1300,395,391,70,71,97477.67279060448,7298,69
3600,0,3599.9,1400,395,373,77,78,4939.382251492468,611,76
3600,3600,7199.9,1400,395,384,0,84,15495.295781157829,1468,0
3600,7200,10799.9,1400,395,385,0,72,26132.022862500333,2270,0
3600,10800,14399.9,1400,395,383,64,65,36865.4725601463,3011,63
3600,14400,17999.9,1400,395,384,71,72,47417.565640054505,3749,70
