Timeslot,Begin,End,Distance,Total node,Node per round,Node filter by PoD,Node paticipate POD,Distance average,Total coin,Coin earning
3600,0,3599.9,1000,197,185,85,85,980.8229267886277,88,88
3600,3600,7199.9,1000,197,193,101,101,1044.7104807324504,106,106
3600,7200,10799.9,1000,197,193,83,83,957.6965878310235,85,85
3600,10800,14399.9,1000,197,193,97,97,1014.896967635089,99,99
3600,14400,17999.9,1000,197,194,72,72,885.7405659923234,75,75
3600,18000,21599.9,1000,197,194,0,93,945.6977122948155,96,0
3600,21600,25199.9,1000,197,188,91,91,968.0102765058294,93,93
3600,25200,28799.9,1000,197,193,83,83,945.699110552263,85,85
3600,28800,32399.9,1000,197,192,0,87,961.8541611381717,88,0
3600,32400,35999.9,1000,197,191,78,78,913.0296868466751,80,80
3600,0,3599.9,1100,197,185,74,74,980.8229267886277,74,74
3600,3600,7199.9,1100,197,193,87,87,1044.7104807324504,89,89
3600,7200,10799.9,1100,197,193,64,64,957.6965878310235,64,64
3600,10800,14399.9,1100,197,193,85,85,1014.896967635089,85,85
3600,14400,17999.9,1100,197,194,62,62,885.7405659923234,62,62
3600,18000,21599.9,1100,197,194,71,71,945.6977122948155,72,72
3600,21600,25199.9,1100,197,188,77,77,968.0102765058294,77,77
3600,25200,28799.9,1100,197,193,73,73,945.699110552263,73,73
3600,28800,32399.9,1100,197,192,76,76,961.8541611381717,76,76
3600,32400,35999.9,1100,197,191,65,65,913.0296868466751,66,66
3600,0,3599.9,1200,197,185,0,62,980.8229267886277,62,0
3600,3600,7199.9,1200,197,193,72,72,1044.7104807324504,73,73
3600,7200,10799.9,1200,197,193,0,57,957.6965878310235,57,0
3600,10800,14399.9,1200,197,193,71,71,1014.896967635089,71,71
3600,14400,17999.9,1200,197,194,51,51,885.7405659923234,51,51
3600,18000,21599.9,1200,197,194,57,57,945.6977122948155,57,57
3600,21600,25199.9,1200,197,188,56,56,968.0102765058294,56,56
3600,25200,28799.9,1200,197,193,61,61,945.699110552263,61,61
3600,28800,32399.9,1200,197,192,55,55,961.8541611381717,55,55
3600,32400,35999.9,1200,197,191,53,53,913.0296868466751,53,53
3600,0,3599.9,1300,197,185,44,44,980.8229267886277,44,44
3600,3600,7199.9,1300,197,193,63,63,1044.7104807324504,63,63
3600,7200,10799.9,1300,197,193,0,44,957.6965878310235,44,0
