Timeslot,Begin,End,Distance,Total node,Node per round,Node filter by PoD,Node paticipate POD,Distance average,Total coin,Coin earning
3600,0,3599.9,1000,98,91,21,46,1019.3861539908162,47,22
3600,3600,7199.9,1000,98,93,12,39,950.715606200455,41,12
3600,7200,10799.9,1000,98,95,16,44,1009.0114119193132,47,17
3600,10800,14399.9,1000,98,96,15,56,1088.9212656667864,58,15
3600,14400,17999.9,1000,98,94,13,47,1012.3225483826182,49,13
3600,18000,21599.9,1000,98,98,25,35,891.8320292594017,35,25
3600,21600,25199.9,1000,98,94,47,47,1001.5936790760423,49,49
3600,25200,28799.9,1000,98,97,37,48,995.1835971171528,48,37
3600,28800,32399.9,1000,98,97,39,39,925.3527107237384,41,41
3600,32400,35999.9,1000,98,91,19,36,920.0367099856526,37,20
3600,0,3599.9,1100,98,91,19,39,1019.3861539908162,39,19
3600,3600,7199.9,1100,98,93,10,35,950.715606200455,35,10
3600,7200,10799.9,1100,98,95,13,38,1009.0114119193132,39,13
3600,10800,14399.9,1100,98,96,12,49,1088.9212656667864,49,12
3600,14400,17999.9,1100,98,94,9,36,1012.3225483826182,36,9
3600,18000,21599.9,1100,98,98,19,28,891.8320292594017,28,19
3600,21600,25199.9,1100,98,94,43,43,1001.5936790760423,43,43
3600,25200,28799.9,1100,98,97,32,39,995.1835971171528,39,32
3600,28800,32399.9,1100,98,97,34,34,925.3527107237384,34,34
3600,32400,35999.9,1100,98,91,16,28,920.0367099856526,28,16
3600,0,3599.9,1200,98,91,17,33,1019.3861539908162,33,17
3600,3600,7199.9,1200,98,93,8,29,950.715606200455,29,8
3600,7200,10799.9,1200,98,95,10,30,1009.0114119193132,30,10
3600,10800,14399.9,1200,98,96,11,42,1088.9212656667864,42,11
3600,14400,17999.9,1200,98,94,8,31,1012.3225483826182,31,8
3600,18000,21599.9,1200,98,98,17,25,891.8320292594017,25,17
3600,21600,25199.9,1200,98,94,36,36,1001.5936790760423,36,36
3600,25200,28799.9,1200,98,97,28,33,995.1835971171528,33,28
3600,28800,32399.9,1200,98,97,26,26,925.3527107237384,26,26
3600,32400,35999.9,1200,98,91,15,26,920.0367099856526,26,15
3600,0,3599.9,1300,98,91,12,22,1019.3861539908162,22,12
3600,3600,7199.9,1300,98,93,7,23,950.715606200455,23,7
3600,7200,10799.9,1300,98,95,9,26,1009.0114119193132,26,9
3600,10800,14399.9,1300,98,96,10,38,1088.9212656667864,38,10
3600,14400,17999.9,1300,98,94,7,24,1012.3225483826182,24,7
3600,18000,21599.9,1300,98,98,11,19,891.8320292594017,19,11
3600,21600,25199.9,1300,98,94,30,30,1001.5936790760423,30,30
3600,25200,28799.9,1300,98,97,20,24,995.1835971171528,24,20
3600,28800,32399.9,1300,98,97,20,20,925.3527107237384,20,20
3600,32400,35999.9,1300,98,91,13,21,920.0367099856526,21,13
3600,0,3599.9,1400,98,91,7,15,1019.3861539908162,15,7
3600,3600,7199.9,1400,98,93,6,16,950.715606200455,16,6
3600,7200,10799.9,1400,98,95,7,20,1009.0114119193132,20,7
3600,10800,14399.9,1400,98,96,6,32,1088.9212656667864,32,6
3600,14400,17999.9,1400,98,94,6,20,1012.3225483826182,20,6
3600,18000,21599.9,1400,98,98,9,16,891.8320292594017,16,9
3600,21600,25199.9,1400,98,94,25,25,1001.5936790760423,25,25
3600,25200,28799.9,1400,98,97,14,18,995.1835971171528,18,14
3600,28800,32399.9,1400,98,97,17,17,925.3527107237384,17,17
3600,32400,35999.9,1400,98,91,10,15,920.0367099856526,15,10
3600,0,3599.9,1500,98,91,7,12,1019.3861539908162,12,7
3600,3600,7199.9,1500,98,93,5,14,950.715606200455,14,5
3600,7200,10799.9,1500,98,95,5,15,1009.0114119193132,15,5
3600,10800,14399.9,1500,98,96,3,19,1088.9212656667864,19,3
3600,14400,17999.9,1500,98,94,3,14,1012.3225483826182,14,3
3600,18000,21599.9,1500,98,98,8,12,891.8320292594017,12,8
3600,21600,25199.9,1500,98,94,15,15,1001.5936790760423,15,15
3600,25200,28799.9,1500,98,97,8,11,995.1835971171528,11,8
3600,28800,32399.9,1500,98,97,13,13,925.3527107237384,13,13
3600,32400,35999.9,1500,98,91,8,12,920.0367099856526,12,8
3600,0,3599.9,1600,98,91,3,4,1019.3861539908162,4,3
3600,3600,7199.9,1600,98,93,3,9,950.715606200455,9,3
3600,7200,10799.9,1600,98,95,4,9,1009.0114119193132,9,4
3600,10800,14399.9,1600,98,96,3,15,1088.9212656667864,15,3
3600,14400,17999.9,1600,98,94,3,11,1012.3225483826182,11,3
3600,18000,21599.9,1600,98,98,4,8,891.8320292594017,8,4
3600,21600,25199.9,1600,98,94,7,7,1001.5936790760423,7,7
3600,25200,28799.9,1600,98,97,5,8,995.1835971171528,8,5
3600,28800,32399.9,1600,98,97,11,11,925.3527107237384,11,11
3600,32400,35999.9,1600,98,91,7,10,920.0367099856526,10,7
3600,0,3599.9,1700,98,91,3,4,1019.3861539908162,4,3
3600,3600,7199.9,1700,98,93,2,7,950.715606200455,7,2
3600,7200,10799.9,1700,98,95,4,7,1009.0114119193132,7,4
3600,10800,14399.9,1700,98,96,1,9,1088.9212656667864,9,1
3600,14400,17999.9,1700,98,94,1,8,1012.3225483826182,8,1
3600,18000,21599.9,1700,98,98,2,5,891.8320292594017,5,2
3600,21600,25199.9,1700,98,94,6,6,1001.5936790760423,6,6
3600,25200,28799.9,1700,98,97,4,6,995.1835971171528,6,4
3600,28800,32399.9,1700,98,97,8,8,925.3527107237384,8,8
3600,32400,35999.9,1700,98,91,6,7,920.0367099856526,7,6
3600,0,3599.9,1800,98,91,2,3,1019.3861539908162,3,2
3600,3600,7199.9,1800,98,93,1,4,950.715606200455,4,1
3600,7200,10799.9,1800,98,95,3,6,1009.0114119193132,6,3
3600,10800,14399.9,1800,98,96,0,5,1088.9212656667864,5,0
3600,14400,17999.9,1800,98,94,0,4,1012.3225483826182,4,0
3600,18000,21599.9,1800,98,98,0,3,891.8320292594017,3,0
3600,21600,25199.9,1800,98,94,3,3,1001.5936790760423,3,3
3600,25200,28799.9,1800,98,97,1,2,995.1835971171528,2,1
3600,28800,32399.9,1800,98,97,4,4,925.3527107237384,4,4
3600,32400,35999.9,1800,98,91,5,5,920.0367099856526,5,5
3600,0,3599.9,1900,98,91,2,3,1019.3861539908162,3,2
3600,3600,7199.9,1900,98,93,0,2,950.715606200455,2,0
