0.23605875745604676,0.03875821421803978,100,1000
0.25612775746764416,0.0493165700303557,200,1000
0.22147421003321027,0.050951822544976405,300,1000
0.2199094636084001,0.046192355343699,400,1000
0.1988413580922852,0.04214857302236788,500,1000
0.19920249143568874,0.033044127816501304,100,1100
0.21176148540640033,0.042671587290041134,200,1100
0.17978556741592544,0.041583121702586046,300,1100
0.17879644291773653,0.03727831259651632,400,1100
0.16122645566706306,0.03511717032340514,500,1100
0.1664334012400831,0.028668974314118943,100,1200
0.17284155938948184,0.03383655875833129,200,1200
0.14726404973083082,0.03417164333305498,300,1200
0.14662552515976018,0.030225992475763245,400,1200
0.13087395787648148,0.02815892958280639,500,1200
0.13257940269413357,0.02163517801393696,100,1300
0.13463347544462012,0.026547793386847585,200,1300
0.11575404086478008,0.026845081834631634,300,1300
0.11492762423031554,0.023519918541599006,400,1300
0.10249794134057189,0.021665430570453854,500,1300
0.10344073721172047,0.016188580669000606,100,1400
0.1021264730426534,0.020174664157013057,200,1400
0.09098927053267698,0.02084982380233583,300,1400
0.08750200325115094,0.017733252421514058,400,1400
0.07779663072749439,0.015794341678587176,500,1400
0.07395766970353554,0.011228587203413196,100,1500
0.07307528339839428,0.014169749546136876,200,1500
0.0661235168361998,0.015929659537029364,300,1500
0.06414435496088434,0.01344406250517567,400,1500
0.057611526669980824,0.011858988579783453,500,1500
0.050099148487439044,0.007216454776284711,100,1600
0.04822027265708317,0.010018090306469165,200,1600
0.04838223756743753,0.011860549070828244,300,1600
0.047150506927350164,0.009754471500522874,400,1600
0.04223179944835281,0.00876118081689978,500,1600
0.036500456050471614,0.005445944004076984,100,1700
0.032832504145758556,0.006833450978132335,200,1700
0.033022724247969884,0.00816196465369475,300,1700
0.031742865444971145,0.006392496853885319,400,1700
0.028792302543684745,0.005939337875749808,500,1700
0.02211579505047179,0.0037003567937340678,100,1800
0.01970095972909586,0.004484123552318503,200,1800
0.020433626282317027,0.00562161066718514,300,1800
0.01958647400878321,0.004113393654971408,400,1800
0.01741251516258904,0.0038719854813247683,500,1800
0.012933285361782959,0.002484609365567869,100,1900
0.011712054258462131,0.0026173202015269768,200,1900
0.012281365154550937,0.0035278569755954224,300,1900
0.011771484847805515,0.0025041927840520066,400,1900
0.01064913444147234,0.0025428479347031985,500,1900
0.008060822007818706,0.0019823096247768195,100,2000
0.007235381642270778,0.0018067828998183228,200,2000
0.0072305021948712925,0.0022663982715149626,300,2000
0.00751433753064666,0.0015150669720868644,400,2000
0.006485851319969065,0.0016008772772335724,500,2000
