3600,0.19358807185547308,0.10769903281605417,1300
3600,0.1861915747391611,0.10067004069225659,1300
3600,0.11465400914954793,0.12259514693861974,1300
3600,0.20933237853801873,0.07743762572174501,1300
3600,0.15307371725321342,0.13617682136946307,1300
3600,0.10935820946740919,0.11651464197006463,1300
3600,0.0939518798835729,0.12411783505945277,1300
3600,0.14564270457202375,0.12980470921004014,1300
3600,0.15749553537483438,0.10994359714169506,1300
3600,0.16583340444867867,0.1203313970593927,1300
3600,0.1956228055305181,0.11114665538781102,1300
3600,0.13840765135546398,0.12234029394793115,1300
3600,0.17582370977693978,0.12597900241293555,1300
3600,0.15875919603900332,0.11191754812482707,1300
3600,0.15145897429491573,0.13388267841033194,1300
3600,0.13556536250586973,0.11758345176938698,1300
3600,0.18632205589038545,0.10437784044955448,1300
3600,0.21606507424695032,0.08405771184377483,1300
3600,0.1713413969008644,0.12001898545458817,1300
3600,0.19270070858504196,0.1031402068160382,1300
3600,0.14310962429315893,0.12453467317338617,1300
