Timeslot,Begin,End,Distance,Total node,Node per round,Node filter by PoD,Node paticipate POD,Distance average,Total coin,Coin earning
3600,0,3599.9,1000,510,483,217,218,993.0829371377745,230,229
3600,3600,7199.9,1000,510,500,0,235,11513.754323857234,1289,0
3600,7200,10799.9,1000,510,495,222,223,22286.329132436866,2298,228
3600,10800,14399.9,1000,510,495,6,242,32733.489587981927,3251,10
3600,14400,17999.9,1000,510,499,0,238,43177.5073369709,4235,0
3600,18000,21599.9,1000,510,496,6,221,54201.19454391212,5220,10
3600,21600,25199.9,1000,510,487,0,241,65783.01475227499,6136,0
3600,25200,28799.9,1000,510,509,216,217,73336.65002444127,7157,223
3600,28800,32399.9,1000,510,499,216,217,85255.52114799341,8010,224
3600,32400,35999.9,1000,510,531,0,211,89783.43793051364,8886,0
3600,0,3599.9,1100,510,483,0,184,1986.1658742755508,416,0
3600,3600,7199.9,1100,510,500,0,193,12475.00935768846,1484,0
3600,7200,10799.9,1100,510,495,0,190,23232.956585914628,2488,0
3600,10800,14399.9,1100,510,495,3,185,33714.37550874939,3438,4
3600,14400,17999.9,1100,510,499,0,191,44153.68671031431,4426,0
3600,18000,21599.9,1100,510,496,0,177,55142.89063191276,5398,0
3600,21600,25199.9,1100,510,487,195,196,66772.17921653436,6333,196
3600,25200,28799.9,1100,510,509,175,176,74269.45107972686,7332,174
3600,28800,32399.9,1100,510,499,172,173,86189.77529429492,8185,174
3600,32400,35999.9,1100,510,531,168,169,90669.63811546561,9055,168
3600,0,3599.9,1200,510,483,152,153,2979.248811413323,569,152
3600,3600,7199.9,1200,510,500,0,161,13436.264391519682,1646,0
3600,7200,10799.9,1200,510,495,148,149,24179.584039392386,2637,148
3600,10800,14399.9,1200,510,495,0,160,34695.26142951685,3598,0
3600,14400,17999.9,1200,510,499,0,158,45129.86608365772,4583,0
3600,18000,21599.9,1200,510,496,0,139,56084.58671991341,5537,0
3600,21600,25199.9,1200,510,487,161,162,67761.34368079373,6496,162
3600,25200,28799.9,1200,510,509,0,136,75202.25213501246,7467,0
3600,28800,32399.9,1200,510,499,140,141,87124.02944059644,8327,141
3600,32400,35999.9,1200,510,531,138,139,91555.83830041758,9194,138
3600,0,3599.9,1300,510,483,124,125,3972.331748551094,693,123
3600,3600,7199.9,1300,510,500,128,129,14397.519425350907,1774,127
3600,7200,10799.9,1300,510,495,120,121,25126.211492870145,2757,119
3600,10800,14399.9,1300,510,495,120,121,35676.147350284344,3718,119
3600,14400,17999.9,1300,510,499,122,123,46106.04545700113,4705,121
3600,18000,21599.9,1300,510,496,110,111,57026.28280791405,5647,109
3600,21600,25199.9,1300,510,487,0,135,68750.5081450531,6630,0
3600,25200,28799.9,1300,510,509,0,102,76135.05319029804,7568,0
3600,28800,32399.9,1300,510,499,0,110,88058.28358689795,8436,0
3600,32400,35999.9,1300,510,531,111,112,92442.03848536956,9305,110
3600,0,3599.9,1400,510,483,104,105,4965.414685688876,797,103
3600,3600,7199.9,1400,510,500,96,97,15358.77445918213,1870,95
3600,7200,10799.9,1400,510,495,0,85,26072.838946347907,2841,0
3600,10800,14399.9,1400,510,495,0,97,36657.03327105184,3814,0
3600,14400,17999.9,1400,510,499,0,103,47082.22483034454,4807,0
3600,18000,21599.9,1400,510,496,81,82,57967.9788959147,5728,80
3600,21600,25199.9,1400,510,487,98,99,69739.67260931227,6728,97
3600,25200,28799.9,1400,510,509,70,71,77067.85424558363,7638,69
3600,28800,32399.9,1400,510,499,73,74,88992.53773319945,8509,72
3600,32400,35999.9,1400,510,531,79,80,93328.23867032152,9384,78
3600,0,3599.9,1500,510,483,0,83,5958.4976228266605,879,0
3600,3600,7199.9,1500,510,500,0,70,16320.029493013353,1939,0
3600,7200,10799.9,1500,510,495,58,59,27019.466399825666,2899,57
3600,10800,14399.9,1500,510,495,0,67,37637.91919181933,3880,0
3600,14400,17999.9,1500,510,499,0,76,48058.40420368795,4882,0
3600,18000,21599.9,1500,510,496,0,57,58909.67498391534,5784,0
3600,21600,25199.9,1500,510,487,72,73,70728.8370735714,6800,71
3600,25200,28799.9,1500,510,509,0,53,78000.65530086921,7690,0
3600,28800,32399.9,1500,510,499,0,57,89926.79187950096,8565,0
3600,32400,35999.9,1500,510,531,68,69,94214.43885527349,9452,67
3600,0,3599.9,1600,510,483,0,63,6951.5805599644455,941,0
3600,3600,7199.9,1600,510,500,48,49,17281.284526844574,1987,47
