Timeslot,Begin,End,Distance,Node per round,Node PoD,Total time,Total node
3600,0,3599.9,1000,280,0,36000,294
3600,3600,7199.9,1000,289,0,36000,294
3600,7200,10799.9,1000,281,132,36000,294
3600,10800,14399.9,1000,288,0,36000,294
3600,14400,17999.9,1000,285,127,36000,294
3600,18000,21599.9,1000,284,0,36000,294
3600,21600,25199.9,1000,284,141,36000,294
3600,25200,28799.9,1000,289,135,36000,294
3600,28800,32399.9,1000,292,130,36000,294
3600,32400,35999.9,1000,295,133,36000,294
3600,0,3599.9,1500,280,46,36000,294
3600,3600,7199.9,1500,289,49,36000,294
3600,7200,10799.9,1500,281,38,36000,294
3600,10800,14399.9,1500,288,0,36000,294
3600,14400,17999.9,1500,285,29,36000,294
3600,18000,21599.9,1500,284,43,36000,294
3600,21600,25199.9,1500,284,37,36000,294
3600,25200,28799.9,1500,289,42,36000,294
3600,28800,32399.9,1500,292,36,36000,294
3600,32400,35999.9,1500,295,32,36000,294
3600,0,3599.9,2000,280,0,36000,294
3600,3600,7199.9,2000,289,0,36000,294
3600,7200,10799.9,2000,281,2,36000,294
3600,10800,14399.9,2000,288,4,36000,294
3600,14400,17999.9,2000,285,4,36000,294
3600,18000,21599.9,2000,284,5,36000,294
3600,21600,25199.9,2000,284,0,36000,294
3600,25200,28799.9,2000,289,1,36000,294
3600,28800,32399.9,2000,292,1,36000,294
3600,32400,35999.9,2000,295,5,36000,294
