Timeslot,Begin,End,Distance,Total node,Node per round,Node filter by PoD,Node paticipate POD,Distance average,Total coin,Coin earning
3600,0,3599.9,1000,202,188,3,88,987.1157667645847,91,6
3600,3600,7199.9,1000,202,199,103,103,1046.0346584882423,108,108
3600,7200,10799.9,1000,202,197,84,84,950.9928916460725,86,86
3600,10800,14399.9,1000,202,200,98,98,1003.7887906345296,100,100
3600,14400,17999.9,1000,202,196,81,81,909.666678526175,82,82
3600,18000,21599.9,1000,202,197,95,95,948.3117260077271,97,97
3600,21600,25199.9,1000,202,194,90,90,959.3562232630112,92,92
3600,25200,28799.9,1000,202,198,84,84,950.812583348875,87,87
3600,28800,32399.9,1000,202,193,0,91,965.6993011421064,91,0
3600,32400,35999.9,1000,202,197,84,84,926.0757198431636,87,87
3600,0,3599.9,1100,202,188,77,77,987.1157667645847,77,77
3600,3600,7199.9,1100,202,199,89,89,1046.0346584882423,91,91
3600,7200,10799.9,1100,202,197,64,64,950.9928916460725,64,64
3600,10800,14399.9,1100,202,200,85,85,1003.7887906345296,85,85
3600,14400,17999.9,1100,202,196,0,69,909.666678526175,69,0
3600,18000,21599.9,1100,202,197,0,73,948.3117260077271,74,0
3600,21600,25199.9,1100,202,194,0,77,959.3562232630112,77,0
3600,25200,28799.9,1100,202,198,73,73,950.812583348875,73,73
3600,28800,32399.9,1100,202,193,78,78,965.6993011421064,78,78
3600,32400,35999.9,1100,202,197,69,69,926.0757198431636,70,70
3600,0,3599.9,1200,202,188,0,63,987.1157667645847,63,0
3600,3600,7199.9,1200,202,199,74,74,1046.0346584882423,75,75
3600,7200,10799.9,1200,202,197,57,57,950.9928916460725,57,57
3600,10800,14399.9,1200,202,200,73,73,1003.7887906345296,73,73
3600,14400,17999.9,1200,202,196,53,53,909.666678526175,53,53
3600,18000,21599.9,1200,202,197,0,60,948.3117260077271,60,0
3600,21600,25199.9,1200,202,194,60,60,959.3562232630112,60,60
3600,25200,28799.9,1200,202,198,0,61,950.812583348875,61,0
3600,28800,32399.9,1200,202,193,56,56,965.6993011421064,56,56
3600,32400,35999.9,1200,202,197,57,57,926.0757198431636,57,57
3600,0,3599.9,1300,202,188,45,45,987.1157667645847,45,45
3600,3600,7199.9,1300,202,199,64,64,1046.0346584882423,64,64
3600,7200,10799.9,1300,202,197,44,44,950.9928916460725,44,44
3600,10800,14399.9,1300,202,200,58,58,1003.7887906345296,58,58
3600,14400,17999.9,1300,202,196,0,42,909.666678526175,42,0
3600,18000,21599.9,1300,202,197,0,48,948.3117260077271,48,0
3600,21600,25199.9,1300,202,194,0,40,959.3562232630112,40,0
3600,25200,28799.9,1300,202,198,48,48,950.812583348875,48,48
3600,28800,32399.9,1300,202,193,47,47,965.6993011421064,47,47
3600,32400,35999.9,1300,202,197,39,39,926.0757198431636,39,39
3600,0,3599.9,1400,202,188,31,31,987.1157667645847,31,31
3600,3600,7199.9,1400,202,199,54,54,1046.0346584882423,54,54
3600,7200,10799.9,1400,202,197,36,36,950.9928916460725,36,36
3600,10800,14399.9,1400,202,200,46,46,1003.7887906345296,46,46
3600,14400,17999.9,1400,202,196,32,32,909.666678526175,32,32
3600,18000,21599.9,1400,202,197,0,35,948.3117260077271,35,0
3600,21600,25199.9,1400,202,194,31,31,959.3562232630112,31,31
3600,25200,28799.9,1400,202,198,35,35,950.812583348875,35,35
3600,28800,32399.9,1400,202,193,0,31,965.6993011421064,31,0
3600,32400,35999.9,1400,202,197,27,27,926.0757198431636,27,27
3600,0,3599.9,1500,202,188,0,26,987.1157667645847,26,0
3600,3600,7199.9,1500,202,199,0,34,1046.0346584882423,34,0
3600,7200,10799.9,1500,202,197,26,26,950.9928916460725,26,26
3600,10800,14399.9,1500,202,200,30,30,1003.7887906345296,30,30
3600,14400,17999.9,1500,202,196,0,24,909.666678526175,24,0
3600,18000,21599.9,1500,202,197,26,26,948.3117260077271,26,26
3600,21600,25199.9,1500,202,194,0,27,959.3562232630112,27,0
3600,25200,28799.9,1500,202,198,24,24,950.812583348875,24,24
3600,28800,32399.9,1500,202,193,20,20,965.6993011421064,20,20
3600,32400,35999.9,1500,202,197,0,17,926.0757198431636,17,0
3600,0,3599.9,1600,202,188,13,13,987.1157667645847,13,13
3600,3600,7199.9,1600,202,199,25,25,1046.0346584882423,25,25
3600,7200,10799.9,1600,202,197,0,18,950.9928916460725,18,0
3600,10800,14399.9,1600,202,200,18,18,1003.7887906345296,18,18
3600,14400,17999.9,1600,202,196,0,21,909.666678526175,21,0
3600,18000,21599.9,1600,202,197,15,15,948.3117260077271,15,15
3600,21600,25199.9,1600,202,194,19,19,959.3562232630112,19,19
3600,25200,28799.9,1600,202,198,17,17,950.812583348875,17,17
3600,28800,32399.9,1600,202,193,12,12,965.6993011421064,12,12
3600,32400,35999.9,1600,202,197,9,9,926.0757198431636,9,9
3600,0,3599.9,1700,202,188,11,11,987.1157667645847,11,11
3600,3600,7199.9,1700,202,199,16,16,1046.0346584882423,16,16
3600,7200,10799.9,1700,202,197,13,13,950.9928916460725,13,13
3600,10800,14399.9,1700,202,200,0,15,1003.7887906345296,15,0
3600,14400,17999.9,1700,202,196,14,14,909.666678526175,14,14
3600,18000,21599.9,1700,202,197,10,10,948.3117260077271,10,10
3600,21600,25199.9,1700,202,194,0,9,959.3562232630112,9,0
3600,25200,28799.9,1700,202,198,13,13,950.812583348875,13,13
3600,28800,32399.9,1700,202,193,0,9,965.6993011421064,9,0
3600,32400,35999.9,1700,202,197,5,5,926.0757198431636,5,5
3600,0,3599.9,1800,202,188,7,7,987.1157667645847,7,7
3600,3600,7199.9,1800,202,199,11,11,1046.0346584882423,11,11
3600,7200,10799.9,1800,202,197,8,8,950.9928916460725,8,8
3600,10800,14399.9,1800,202,200,7,7,1003.7887906345296,7,7
3600,14400,17999.9,1800,202,196,8,8,909.666678526175,8,8
3600,18000,21599.9,1800,202,197,7,7,948.3117260077271,7,7
3600,21600,25199.9,1800,202,194,0,6,959.3562232630112,6,0
3600,25200,28799.9,1800,202,198,0,8,950.812583348875,8,0
3600,28800,32399.9,1800,202,193,4,4,965.6993011421064,4,4
3600,32400,35999.9,1800,202,197,4,4,926.0757198431636,4,4
3600,0,3599.9,1900,202,188,5,5,987.1157667645847,5,5
3600,3600,7199.9,1900,202,199,0,6,1046.0346584882423,6,0
3600,7200,10799.9,1900,202,197,2,2,950.9928916460725,2,2
3600,10800,14399.9,1900,202,200,5,5,1003.7887906345296,5,5
3600,14400,17999.9,1900,202,196,5,5,909.666678526175,5,5
3600,18000,21599.9,1900,202,197,4,4,948.3117260077271,4,4
3600,21600,25199.9,1900,202,194,3,3,959.3562232630112,3,3
3600,25200,28799.9,1900,202,198,0,4,950.812583348875,4,0
3600,28800,32399.9,1900,202,193,0,2,965.6993011421064,2,0
3600,32400,35999.9,1900,202,197,3,3,926.0757198431636,3,3
3600,0,3599.9,2000,202,188,0,3,987.1157667645847,3,0
3600,3600,7199.9,2000,202,199,5,5,1046.0346584882423,5,5
3600,7200,10799.9,2000,202,197,2,2,950.9928916460725,2,2
3600,10800,14399.9,2000,202,200,2,2,1003.7887906345296,2,2
3600,14400,17999.9,2000,202,196,1,1,909.666678526175,1,1
3600,18000,21599.9,2000,202,197,2,2,948.3117260077271,2,2
3600,21600,25199.9,2000,202,194,2,2,959.3562232630112,2,2
3600,25200,28799.9,2000,202,198,0,3,950.812583348875,3,0
3600,28800,32399.9,2000,202,193,0,0,965.6993011421064,0,0
3600,32400,35999.9,2000,202,197,3,3,926.0757198431636,3,3
