Timeslot,Begin,End,Distance,Node per round,Node PoD,Total time,Total node
3600,0,3599.9,1000,192,0,36000,207
3600,3600,7199.9,1000,204,105,36000,207
3600,7200,10799.9,1000,199,89,36000,207
3600,10800,14399.9,1000,201,0,36000,207
3600,14400,17999.9,1000,200,84,36000,207
3600,18000,21599.9,1000,202,0,36000,207
3600,21600,25199.9,1000,198,91,36000,207
3600,25200,28799.9,1000,201,89,36000,207
3600,28800,32399.9,1000,197,90,36000,207
3600,32400,35999.9,1000,199,89,36000,207
3600,0,3599.9,1500,192,27,36000,207
3600,3600,7199.9,1500,204,36,36000,207
3600,7200,10799.9,1500,199,0,36000,207
3600,10800,14399.9,1500,201,30,36000,207
3600,14400,17999.9,1500,200,0,36000,207
3600,18000,21599.9,1500,202,28,36000,207
3600,21600,25199.9,1500,198,0,36000,207
3600,25200,28799.9,1500,201,27,36000,207
3600,28800,32399.9,1500,197,16,36000,207
3600,32400,35999.9,1500,199,20,36000,207
3600,0,3599.9,2000,192,3,36000,207
3600,3600,7199.9,2000,204,5,36000,207
3600,7200,10799.9,2000,199,2,36000,207
3600,10800,14399.9,2000,201,4,36000,207
3600,14400,17999.9,2000,200,2,36000,207
3600,18000,21599.9,2000,202,0,36000,207
3600,21600,25199.9,2000,198,0,36000,207
3600,25200,28799.9,2000,201,3,36000,207
3600,28800,32399.9,2000,197,0,36000,207
3600,32400,35999.9,2000,199,3,36000,207
