Timeslot,Begin,End,Distance,Node per round,Node PoD,Total time,Total node
3600,0,3599.9,1000,96,47,36000,104
3600,3600,7199.9,1000,99,42,36000,104
3600,7200,10799.9,1000,106,0,36000,104
3600,10800,14399.9,1000,102,51,36000,104
3600,14400,17999.9,1000,100,49,36000,104
3600,18000,21599.9,1000,101,40,36000,104
3600,21600,25199.9,1000,101,53,36000,104
3600,25200,28799.9,1000,102,0,36000,104
3600,28800,32399.9,1000,99,40,36000,104
3600,32400,35999.9,1000,102,45,36000,104
3600,0,3599.9,1500,96,12,36000,104
3600,3600,7199.9,1500,99,14,36000,104
3600,7200,10799.9,1500,106,0,36000,104
3600,10800,14399.9,1500,102,0,36000,104
3600,14400,17999.9,1500,100,0,36000,104
3600,18000,21599.9,1500,101,10,36000,104
3600,21600,25199.9,1500,101,18,36000,104
3600,25200,28799.9,1500,102,0,36000,104
3600,28800,32399.9,1500,99,12,36000,104
3600,32400,35999.9,1500,102,12,36000,104
3600,0,3599.9,2000,96,1,36000,104
3600,3600,7199.9,2000,99,0,36000,104
3600,7200,10799.9,2000,106,3,36000,104
3600,10800,14399.9,2000,102,2,36000,104
3600,14400,17999.9,2000,100,2,36000,104
3600,18000,21599.9,2000,101,0,36000,104
3600,21600,25199.9,2000,101,0,36000,104
3600,25200,28799.9,2000,102,2,36000,104
3600,28800,32399.9,2000,99,0,36000,104
3600,32400,35999.9,2000,102,1,36000,104
