Timeslot,Begin,End,Distance,Total node,Node per round,Node filter by PoD,Node paticipate POD,Distance average,Total coin,Coin earning
3600,0,3599.9,1000,407,382,164,165,968.4852632928148,176,175
3600,3600,7199.9,1000,407,411,194,195,10871.420146659375,997,199
3600,7200,10799.9,1000,407,397,176,177,22252.75405817485,1830,181
3600,10800,14399.9,1000,407,393,182,183,33118.87292210798,2618,189
3600,14400,17999.9,1000,407,395,190,191,43482.29933779813,3368,192
3600,18000,21599.9,1000,407,397,188,189,53977.996764200216,4145,188
3600,21600,25199.9,1000,407,398,182,183,64566.67246968031,4950,184
3600,25200,28799.9,1000,407,408,172,173,73030.09123189904,5658,177
3600,28800,32399.9,1000,407,391,0,192,86747.44612663069,6388,0
3600,32400,35999.9,1000,407,406,170,171,94053.36552785838,7194,175
3600,0,3599.9,1100,407,382,140,141,1936.9705265856292,319,142
3600,3600,7199.9,1100,407,411,160,161,11841.197771770296,1159,161
3600,7200,10799.9,1100,407,397,153,154,23210.949628987262,1986,155
3600,10800,14399.9,1100,407,393,1,149,34079.018675715466,2767,0
3600,14400,17999.9,1100,407,395,146,147,44460.57368808777,3515,146
3600,18000,21599.9,1100,407,397,153,154,54959.28843501426,4299,153
3600,21600,25199.9,1100,407,398,0,144,65502.71014408614,5095,0
3600,25200,28799.9,1100,407,408,139,140,73945.07073078836,5800,141
3600,28800,32399.9,1100,407,391,151,152,87741.9675011305,6540,151
3600,32400,35999.9,1100,407,406,142,143,94986.46009560142,7336,141
3600,0,3599.9,1200,407,382,116,117,2905.455789878443,436,116
3600,3600,7199.9,1200,407,411,128,129,12810.975396881215,1287,127
3600,7200,10799.9,1200,407,397,3,128,24169.145199799677,2116,4
3600,10800,14399.9,1200,407,393,0,122,35039.164429322955,2889,0
3600,14400,17999.9,1200,407,395,126,127,45438.84803837739,3641,125
3600,18000,21599.9,1200,407,397,125,126,55940.5801058283,4424,124
3600,21600,25199.9,1200,407,398,114,115,66438.74781849197,5210,114
3600,25200,28799.9,1200,407,408,0,113,74860.05022967765,5913,0
3600,28800,32399.9,1200,407,391,0,125,88736.4888756303,6665,0
3600,32400,35999.9,1200,407,406,0,109,95919.55466334446,7444,0
3600,0,3599.9,1300,407,382,91,92,3873.9410531712592,527,90
3600,3600,7199.9,1300,407,411,102,103,13780.753021992135,1389,101
3600,7200,10799.9,1300,407,397,0,104,25127.34077061209,2219,0
3600,10800,14399.9,1300,407,393,87,88,35999.310182930436,2976,86
3600,14400,17999.9,1300,407,395,97,98,46417.12238866703,3738,96
3600,18000,21599.9,1300,407,397,99,100,56921.87177664235,4523,98
3600,21600,25199.9,1300,407,398,0,85,67374.7854928978,5294,0
3600,25200,28799.9,1300,407,408,91,92,75775.02972856697,6004,90
3600,28800,32399.9,1300,407,391,0,104,89731.0102501301,6768,0
3600,32400,35999.9,1300,407,406,81,82,96852.6492310875,7525,80
3600,0,3599.9,1400,407,382,76,77,4842.426316464076,603,75
3600,3600,7199.9,1400,407,411,82,83,14750.530647103056,1471,81
3600,7200,10799.9,1400,407,397,72,73,26085.5363414245,2291,71
3600,10800,14399.9,1400,407,393,65,66,36959.455936537925,3041,64
3600,14400,17999.9,1400,407,395,77,78,47395.39673895666,3815,76
3600,18000,21599.9,1400,407,397,84,85,57903.16344745639,4607,83
3600,21600,25199.9,1400,407,398,0,63,68310.82316730364,5356,0
3600,25200,28799.9,1400,407,408,0,63,76690.00922745626,6066,0
3600,28800,32399.9,1400,407,391,79,80,90725.5316246299,6847,78
3600,32400,35999.9,1400,407,406,0,55,97785.74379883055,7579,0
3600,0,3599.9,1500,407,382,63,64,5810.911579756891,666,62
3600,3600,7199.9,1500,407,411,58,59,15720.308272213977,1529,57
3600,7200,10799.9,1500,407,397,0,51,27043.731912236915,2341,0
3600,10800,14399.9,1500,407,393,0,49,37919.601690145406,3089,0
3600,14400,17999.9,1500,407,395,51,52,48373.671089246294,3866,50
3600,18000,21599.9,1500,407,397,0,63,58884.45511827044,4669,0
3600,21600,25199.9,1500,407,398,45,46,69246.86084170947,5401,44
3600,25200,28799.9,1500,407,408,46,47,77604.98872634557,6112,45
3600,28800,32399.9,1500,407,391,61,62,91720.05299912971,6908,60
3600,32400,35999.9,1500,407,406,39,40,98718.83836657359,7618,38
3600,0,3599.9,1600,407,382,45,46,6779.39684304971,711,44
3600,3600,7199.9,1600,407,411,44,45,16690.085897324898,1573,43
3600,7200,10799.9,1600,407,397,33,34,28001.927483049327,2374,32
3600,10800,14399.9,1600,407,393,0,34,38879.747443752894,3122,0
3600,14400,17999.9,1600,407,395,38,39,49351.94543953593,3904,37
3600,18000,21599.9,1600,407,397,0,43,59865.74678908448,4711,0
3600,21600,25199.9,1600,407,398,35,36,70182.8985161153,5436,34
3600,25200,28799.9,1600,407,408,32,33,78519.96822523489,6144,31
3600,28800,32399.9,1600,407,391,47,48,92714.57437362951,6955,46
3600,32400,35999.9,1600,407,406,30,31,99651.93293431663,7648,29
3600,0,3599.9,1700,407,382,34,35,7747.882106342528,745,33
3600,3600,7199.9,1700,407,411,0,32,17659.86352243582,1604,0
3600,7200,10799.9,1700,407,397,25,26,28960.12305386174,2399,24
3600,10800,14399.9,1700,407,393,22,23,39839.89319736038,3144,21
3600,14400,17999.9,1700,407,395,25,26,50330.21978982556,3929,24
3600,18000,21599.9,1700,407,397,33,34,60847.038459898526,4744,32
3600,21600,25199.9,1700,407,398,0,24,71118.93619052113,5459,0
3600,25200,28799.9,1700,407,408,20,21,79434.94772412418,6164,19
3600,28800,32399.9,1700,407,391,29,30,93709.0957481293,6984,28
3600,32400,35999.9,1700,407,406,17,18,100585.02750205967,7665,16
3600,0,3599.9,1800,407,382,25,26,8716.367369635345,770,24
3600,3600,7199.9,1800,407,411,24,25,18629.641147546736,1628,23
3600,7200,10799.9,1800,407,397,14,15,29918.318624674153,2413,13
3600,10800,14399.9,1800,407,393,14,15,40800.038950967864,3158,13
3600,14400,17999.9,1800,407,395,16,17,51308.49414011519,3945,15
3600,18000,21599.9,1800,407,397,14,15,61828.330130712566,4758,13
3600,21600,25199.9,1800,407,398,11,12,72054.97386492696,5470,10
3600,25200,28799.9,1800,407,408,0,14,80349.9272230135,6177,0
3600,28800,32399.9,1800,407,391,0,19,94703.6171226291,7002,0
3600,32400,35999.9,1800,407,406,0,12,101518.12206980272,7676,0
3600,0,3599.9,1900,407,382,0,16,9684.852632928163,785,0
3600,3600,7199.9,1900,407,411,14,15,19599.418772657657,1642,13
3600,7200,10799.9,1900,407,397,0,10,30876.514195486565,2422,0
3600,10800,14399.9,1900,407,393,9,10,41760.18470457535,3167,8
3600,14400,17999.9,1900,407,395,8,9,52286.76849040482,3953,7
3600,18000,21599.9,1900,407,397,6,7,62809.62180152661,4764,5
3600,21600,25199.9,1900,407,398,7,8,72991.01153933279,5477,6
3600,25200,28799.9,1900,407,408,8,9,81264.90672190281,6185,7
3600,28800,32399.9,1900,407,391,10,11,95698.13849712891,7012,9
3600,32400,35999.9,1900,407,406,8,9,102451.21663754576,7684,7
3600,0,3599.9,2000,407,382,0,13,10653.33789622098,797,0
3600,3600,7199.9,2000,407,411,6,7,20569.196397768585,1648,5
3600,7200,10799.9,2000,407,397,6,7,31834.70976629898,2428,5
3600,10800,14399.9,2000,407,393,0,9,42720.33045818284,3175,0
3600,14400,17999.9,2000,407,395,0,4,53265.042840694456,3956,0
3600,18000,21599.9,2000,407,397,1,2,63790.91347234065,4765,0
3600,21600,25199.9,2000,407,398,3,4,73927.04921373863,5480,2
3600,25200,28799.9,2000,407,408,6,7,82179.8862207921,6191,5
3600,28800,32399.9,2000,407,391,6,7,96692.65987162871,7018,5
3600,32400,35999.9,2000,407,406,6,7,103384.3112052888,7690,5
