Timeslot,Begin,End,Distance,Node per round,Node PoD,Total time,Total node
3600,0,3599.9,1000,370,163,36000,392
3600,3600,7199.9,1000,383,189,36000,392
3600,7200,10799.9,1000,384,0,36000,392
3600,10800,14399.9,1000,379,0,36000,392
3600,14400,17999.9,1000,384,181,36000,392
3600,18000,21599.9,1000,380,0,36000,392
3600,21600,25199.9,1000,389,184,36000,392
3600,25200,28799.9,1000,378,0,36000,392
3600,28800,32399.9,1000,382,185,36000,392
3600,32400,35999.9,1000,379,0,36000,392
3600,0,3599.9,1500,370,62,36000,392
3600,3600,7199.9,1500,383,0,36000,392
3600,7200,10799.9,1500,384,0,36000,392
3600,10800,14399.9,1500,379,48,36000,392
3600,14400,17999.9,1500,384,0,36000,392
3600,18000,21599.9,1500,380,54,36000,392
3600,21600,25199.9,1500,389,0,36000,392
3600,25200,28799.9,1500,378,47,36000,392
3600,28800,32399.9,1500,382,54,36000,392
3600,32400,35999.9,1500,379,0,36000,392
3600,0,3599.9,2000,370,12,36000,392
3600,3600,7199.9,2000,383,6,36000,392
3600,7200,10799.9,2000,384,6,36000,392
3600,10800,14399.9,2000,379,7,36000,392
3600,14400,17999.9,2000,384,4,36000,392
3600,18000,21599.9,2000,380,2,36000,392
3600,21600,25199.9,2000,389,0,36000,392
3600,25200,28799.9,2000,378,7,36000,392
3600,28800,32399.9,2000,382,6,36000,392
3600,32400,35999.9,2000,379,4,36000,392
