Timeslot,Begin,End,Distance,Total node,Node per round,Node filter by PoD,Node paticipate POD,Distance average,Total coin,Coin earning
3600,0,3599.9,1000,302,285,8,131,1001.2789271488683,139,8
3600,3600,7199.9,1000,302,293,134,142,11711.767007006683,762,140
3600,7200,10799.9,1000,302,290,25,133,22884.288130752764,1436,26
3600,10800,14399.9,1000,302,293,25,130,33145.888588121314,1992,25
3600,14400,17999.9,1000,302,292,76,134,43804.09852955799,2588,77
3600,18000,21599.9,1000,302,295,138,142,53731.9897364224,3125,142
3600,21600,25199.9,1000,302,291,75,145,65323.4963419536,3718,75
3600,25200,28799.9,1000,302,297,135,142,74700.60880704029,4304,134
3600,28800,32399.9,1000,302,298,18,141,85107.75624043868,4914,17
3600,32400,35999.9,1000,302,292,54,124,97422.85944160866,5432,56
3600,0,3599.9,1100,302,285,5,110,2002.557854297736,251,4
3600,3600,7199.9,1100,302,293,112,119,12710.191226942716,882,113
3600,7200,10799.9,1100,302,290,21,110,23848.12558059015,1545,20
3600,10800,14399.9,1100,302,293,22,115,34102.111092806495,2109,21
3600,14400,17999.9,1100,302,292,62,110,44753.82276100935,2697,61
3600,18000,21599.9,1100,302,295,108,112,54704.686162780716,3238,109
3600,21600,25199.9,1100,302,291,56,108,66315.75065641005,3828,56
3600,25200,28799.9,1100,302,297,113,120,75675.3001373911,4423,112
3600,28800,32399.9,1100,302,298,13,109,86051.37131700879,5022,12
3600,32400,35999.9,1100,302,292,42,97,98359.12885640349,5530,42
3600,0,3599.9,1200,302,285,2,93,3003.836781446602,344,1
3600,3600,7199.9,1200,302,293,91,97,13708.615446878748,978,90
3600,7200,10799.9,1200,302,290,16,89,24811.963030427538,1633,15
3600,10800,14399.9,1200,302,293,15,96,35058.333597491684,2207,14
3600,14400,17999.9,1200,302,292,50,83,45703.54699246071,2779,49
3600,18000,21599.9,1200,302,295,93,97,55677.38258913903,3335,93
3600,21600,25199.9,1200,302,291,49,97,67308.0049708665,3924,48
3600,25200,28799.9,1200,302,297,89,95,76649.99146774189,4517,88
3600,28800,32399.9,1200,302,298,11,90,86994.98639357889,5111,10
3600,32400,35999.9,1200,302,292,32,78,99295.39827119833,5608,31
3600,0,3599.9,1300,302,285,2,71,4005.1157085954687,414,1
3600,3600,7199.9,1300,302,293,81,85,14707.039666814764,1062,80
3600,7200,10799.9,1300,302,290,11,67,25775.800480264923,1699,10
3600,10800,14399.9,1300,302,293,14,83,36014.556102176866,2289,13
3600,14400,17999.9,1300,302,292,38,62,46653.271223912074,2840,37
3600,18000,21599.9,1300,302,295,67,70,56650.079015497344,3404,66
3600,21600,25199.9,1300,302,291,35,71,68300.25928532296,3994,34
3600,25200,28799.9,1300,302,297,75,79,77624.68279809269,4595,74
3600,28800,32399.9,1300,302,298,8,67,87938.60147014899,5177,7
3600,32400,35999.9,1300,302,292,25,61,100231.66768599316,5668,24
3600,0,3599.9,1400,302,285,2,58,5006.394635744337,471,1
3600,3600,7199.9,1400,302,293,69,72,15705.463886750764,1133,68
3600,7200,10799.9,1400,302,290,7,54,26739.637930102308,1752,6
3600,10800,14399.9,1400,302,293,12,57,36970.778606862055,2345,11
3600,14400,17999.9,1400,302,292,27,45,47602.99545536343,2884,26
3600,18000,21599.9,1400,302,295,54,57,57622.77544185562,3460,53
3600,21600,25199.9,1400,302,291,27,58,69292.51359977941,4051,26
3600,25200,28799.9,1400,302,297,61,65,78599.37412844348,4659,60
3600,28800,32399.9,1400,302,298,5,49,88882.2165467191,5225,4
3600,32400,35999.9,1400,302,292,19,48,101167.937100788,5715,18
3600,0,3599.9,1500,302,285,2,48,6007.6735628932065,518,1
3600,3600,7199.9,1500,302,293,50,53,16703.88810668676,1185,49
3600,7200,10799.9,1500,302,290,6,39,27703.475379939697,1790,5
3600,10800,14399.9,1500,302,293,5,39,37927.00111154724,2383,4
3600,14400,17999.9,1500,302,292,21,33,48552.719686814795,2916,20
3600,18000,21599.9,1500,302,295,39,41,58595.47186821396,3500,38
3600,21600,25199.9,1500,302,291,20,41,70284.76791423587,4091,19
3600,25200,28799.9,1500,302,297,45,47,79574.06545879428,4705,44
3600,28800,32399.9,1500,302,298,3,32,89825.8316232892,5256,2
3600,32400,35999.9,1500,302,292,15,35,102104.20651558283,5749,14
3600,0,3599.9,1600,302,285,2,32,7008.952490042075,549,1
3600,3600,7199.9,1600,302,293,42,45,17702.312326622763,1229,41
3600,7200,10799.9,1600,302,290,6,27,28667.31282977708,1816,5
3600,10800,14399.9,1600,302,293,5,27,38883.22361623242,2409,4
3600,14400,17999.9,1600,302,292,15,25,49502.44391826615,2940,14
3600,18000,21599.9,1600,302,295,28,29,59568.1682945723,3528,27
3600,21600,25199.9,1600,302,291,18,32,71277.02222869232,4122,17
3600,25200,28799.9,1600,302,297,30,32,80548.75678914509,4736,29
3600,28800,32399.9,1600,302,298,1,25,90769.4466998593,5280,0
3600,32400,35999.9,1600,302,292,12,30,103040.47593037767,5778,11
3600,0,3599.9,1700,302,285,1,26,8010.231417190946,574,0
3600,3600,7199.9,1700,302,293,29,31,18700.73654655876,1259,28
3600,7200,10799.9,1700,302,290,5,19,29631.150279614514,1834,4
3600,10800,14399.9,1700,302,293,4,20,39839.44612091761,2428,3
3600,14400,17999.9,1700,302,292,9,18,50452.168149717516,2957,8
3600,18000,21599.9,1700,302,295,18,19,60540.86472093064,3546,17
3600,21600,25199.9,1700,302,291,9,21,72269.27654314878,4142,8
3600,25200,28799.9,1700,302,297,22,24,81523.44811949588,4759,21
3600,28800,32399.9,1700,302,298,1,15,91713.0617764294,5294,0
3600,32400,35999.9,1700,302,292,6,17,103976.7453451725,5794,5
3600,0,3599.9,1800,302,285,1,20,9011.510344339813,593,0
3600,3600,7199.9,1800,302,293,21,23,19699.16076649476,1281,20
3600,7200,10799.9,1800,302,290,4,13,30594.98772945196,1846,3
3600,10800,14399.9,1800,302,293,3,12,40795.66862560279,2439,2
3600,14400,17999.9,1800,302,292,6,11,51401.89238116887,2967,5
3600,18000,21599.9,1800,302,295,12,13,61513.56114728898,3558,11
3600,21600,25199.9,1800,302,291,6,13,73261.53085760523,4154,5
3600,25200,28799.9,1800,302,297,10,11,82498.13944984668,4769,9
3600,28800,32399.9,1800,302,298,0,7,92656.6768529995,5300,0
3600,32400,35999.9,1800,302,292,5,11,104913.01475996734,5804,4
3600,0,3599.9,1900,302,285,1,13,10012.78927148868,605,0
3600,3600,7199.9,1900,302,293,12,13,20697.584986430757,1293,11
3600,7200,10799.9,1900,302,290,3,10,31558.825179289404,1855,2
3600,10800,14399.9,1900,302,293,1,7,41751.89113028798,2445,0
3600,14400,17999.9,1900,302,292,2,7,52351.61661262024,2973,1
3600,18000,21599.9,1900,302,295,8,9,62486.257573647315,3566,7
3600,21600,25199.9,1900,302,291,2,7,74253.78517206169,4160,1
3600,25200,28799.9,1900,302,297,4,5,83472.83078019747,4773,3
3600,28800,32399.9,1900,302,298,0,4,93600.2919295696,5303,0
3600,32400,35999.9,1900,302,292,5,9,105849.28417476217,5812,4
3600,0,3599.9,2000,302,285,1,10,11014.068198637548,614,0
3600,3600,7199.9,2000,302,293,7,8,21696.009206366758,1300,6
3600,7200,10799.9,2000,302,290,2,5,32522.662629126848,1859,1
3600,10800,14399.9,2000,302,293,1,5,42708.11363497316,2449,0
3600,14400,17999.9,2000,302,292,2,7,53301.3408440716,2979,1
3600,18000,21599.9,2000,302,295,5,6,63458.95400000566,3571,4
3600,21600,25199.9,2000,302,291,1,4,75246.03948651814,4163,0
3600,25200,28799.9,2000,302,297,0,1,84447.52211054828,4773,0
3600,28800,32399.9,2000,302,298,0,2,94543.9070061397,5304,0
3600,32400,35999.9,2000,302,292,3,6,106785.553589557,5817,2
