Timeslot,Begin,End,Distance,Node per round,Node PoD,Total time,Total node
3600,0,3599.9,1000,189,0,36000,204
3600,3600,7199.9,1000,200,0,36000,204
3600,7200,10799.9,1000,199,86,36000,204
3600,10800,14399.9,1000,200,96,36000,204
3600,14400,17999.9,1000,198,80,36000,204
3600,18000,21599.9,1000,196,0,36000,204
3600,21600,25199.9,1000,197,90,36000,204
3600,25200,28799.9,1000,198,84,36000,204
3600,28800,32399.9,1000,197,92,36000,204
3600,32400,35999.9,1000,197,85,36000,204
3600,0,3599.9,1500,189,26,36000,204
3600,3600,7199.9,1500,200,34,36000,204
3600,7200,10799.9,1500,199,25,36000,204
3600,10800,14399.9,1500,200,0,36000,204
3600,14400,17999.9,1500,198,24,36000,204
3600,18000,21599.9,1500,196,26,36000,204
3600,21600,25199.9,1500,197,28,36000,204
3600,25200,28799.9,1500,198,25,36000,204
3600,28800,32399.9,1500,197,20,36000,204
3600,32400,35999.9,1500,197,19,36000,204
3600,0,3599.9,2000,189,3,36000,204
3600,3600,7199.9,2000,200,5,36000,204
3600,7200,10799.9,2000,199,2,36000,204
3600,10800,14399.9,2000,200,0,36000,204
3600,14400,17999.9,2000,198,0,36000,204
3600,18000,21599.9,2000,196,2,36000,204
3600,21600,25199.9,2000,197,2,36000,204
3600,25200,28799.9,2000,198,0,36000,204
3600,28800,32399.9,2000,197,0,36000,204
3600,32400,35999.9,2000,197,3,36000,204
