Timeslot,Begin,End,Distance,Node per round,Node PoD,Total time,Total node
3600,0,3599.9,1000,466,209,36000,493
3600,3600,7199.9,1000,477,0,36000,493
3600,7200,10799.9,1000,522,213,36000,493
3600,10800,14399.9,1000,479,0,36000,493
3600,14400,17999.9,1000,478,225,36000,493
3600,18000,21599.9,1000,488,218,36000,493
3600,21600,25199.9,1000,469,0,36000,493
3600,25200,28799.9,1000,478,213,36000,493
3600,28800,32399.9,1000,496,0,36000,493
3600,32400,35999.9,1000,510,0,36000,493
3600,0,3599.9,1500,466,75,36000,493
3600,3600,7199.9,1500,477,67,36000,493
3600,7200,10799.9,1500,522,52,36000,493
3600,10800,14399.9,1500,479,68,36000,493
3600,14400,17999.9,1500,478,69,36000,493
3600,18000,21599.9,1500,488,56,36000,493
3600,21600,25199.9,1500,469,62,36000,493
3600,25200,28799.9,1500,478,54,36000,493
3600,28800,32399.9,1500,496,51,36000,493
3600,32400,35999.9,1500,510,0,36000,493
3600,0,3599.9,2000,466,13,36000,493
3600,3600,7199.9,2000,477,0,36000,493
3600,7200,10799.9,2000,522,6,36000,493
3600,10800,14399.9,2000,479,6,36000,493
3600,14400,17999.9,2000,478,0,36000,493
3600,18000,21599.9,2000,488,6,36000,493
3600,21600,25199.9,2000,469,8,36000,493
3600,25200,28799.9,2000,478,0,36000,493
3600,28800,32399.9,2000,496,0,36000,493
3600,32400,35999.9,2000,510,9,36000,493
