Timeslot,Begin,End,Distance,Total node,Node per round,Node filter by PoD,Node paticipate POD,Distance average,Total coin,Coin earning
3600,0,3599.9,1000,299,284,0,129,997.5178039543259,137,0
3600,3600,7199.9,1000,299,289,138,139,11777.752535213034,757,144
3600,7200,10799.9,1000,299,289,132,133,22688.868953977577,1420,135
3600,10800,14399.9,1000,299,293,0,129,32820.46704774559,1977,0
3600,14400,17999.9,1000,299,292,6,131,43409.20702672619,2564,10
3600,18000,21599.9,1000,299,293,138,139,53534.91455859227,3083,142
3600,21600,25199.9,1000,299,290,0,140,64948.663050587966,3667,0
3600,25200,28799.9,1000,299,292,0,139,75169.46799097965,4228,0
3600,28800,32399.9,1000,299,294,133,134,85422.51556877978,4822,133
3600,32400,35999.9,1000,299,290,129,130,97073.90543891817,5335,133
3600,0,3599.9,1100,299,284,109,110,1995.0356079086528,249,111
3600,3600,7199.9,1100,299,289,115,116,12772.64825536269,874,116
3600,7200,10799.9,1100,299,289,110,111,23651.0281712457,1530,109
3600,10800,14399.9,1100,299,293,112,113,33771.57141424747,2092,114
3600,14400,17999.9,1100,299,292,0,111,44341.93241358952,2674,0
3600,18000,21599.9,1100,299,293,107,108,54513.3561429696,3192,108
3600,21600,25199.9,1100,299,290,0,103,65922.96814292428,3771,0
3600,25200,28799.9,1100,299,292,116,117,76158.80909002156,4344,115
3600,28800,32399.9,1100,299,294,104,105,86360.8111968506,4926,103
3600,32400,35999.9,1100,299,290,100,101,98034.67734766578,5437,101
3600,0,3599.9,1200,299,284,0,93,2992.5534118629794,342,0
3600,3600,7199.9,1200,299,289,0,95,13767.543975512344,968,0
3600,7200,10799.9,1200,299,289,88,89,24613.18738851382,1618,87
3600,10800,14399.9,1200,299,293,95,96,34722.67578074934,2190,97
3600,14400,17999.9,1200,299,292,81,82,45274.65780045286,2755,80
3600,18000,21599.9,1200,299,293,0,96,55491.79772734693,3288,0
3600,21600,25199.9,1200,299,290,0,92,66897.2732352606,3862,0
3600,25200,28799.9,1200,299,292,92,93,77148.15018906347,4436,91
3600,28800,32399.9,1200,299,294,84,85,87299.10682492141,5010,83
3600,32400,35999.9,1200,299,290,80,81,98995.4492564134,5518,80
3600,0,3599.9,1300,299,284,70,71,3990.0712158173014,412,69
3600,3600,7199.9,1300,299,289,83,84,14762.439695662008,1051,82
3600,7200,10799.9,1300,299,289,66,67,25575.346605781942,1684,65
3600,10800,14399.9,1300,299,293,0,82,35673.78014725122,2271,0
3600,14400,17999.9,1300,299,292,60,61,46207.38318731618,2815,59
3600,18000,21599.9,1300,299,293,0,69,56470.23931172426,3356,0
3600,21600,25199.9,1300,299,290,69,70,67871.5783275969,3931,68
3600,25200,28799.9,1300,299,292,73,74,78137.49128810539,4509,72
3600,28800,32399.9,1300,299,294,64,65,88237.40245299223,5074,63
3600,32400,35999.9,1300,299,290,0,66,99956.221165161,5583,0
3600,0,3599.9,1400,299,284,57,58,4987.589019771623,469,56
3600,3600,7199.9,1400,299,289,69,70,15757.335415811642,1120,68
3600,7200,10799.9,1400,299,289,0,55,26537.505823050065,1738,0
3600,10800,14399.9,1400,299,293,55,56,36624.884513753095,2326,54
3600,14400,17999.9,1400,299,292,39,40,47140.10857417952,2854,38
3600,18000,21599.9,1400,299,293,57,58,57448.68089610155,3413,56
3600,21600,25199.9,1400,299,290,54,55,68845.88341993322,3985,53
3600,25200,28799.9,1400,299,292,61,62,79126.8323871473,4570,60
3600,28800,32399.9,1400,299,294,48,49,89175.69808106306,5122,47
3600,32400,35999.9,1400,299,290,51,52,100916.99307390861,5634,50
3600,0,3599.9,1500,299,284,47,48,5985.106823725944,516,46
3600,3600,7199.9,1500,299,289,51,52,16752.231135961276,1171,50
3600,7200,10799.9,1500,299,289,0,39,27499.66504031819,1776,0
3600,10800,14399.9,1500,299,293,37,38,37575.98888025497,2363,36
3600,14400,17999.9,1500,299,292,29,30,48072.83396104285,2883,28
3600,18000,21599.9,1500,299,293,41,42,58427.122480478814,3454,40
3600,21600,25199.9,1500,299,290,37,38,69820.18851226954,4022,36
3600,25200,28799.9,1500,299,292,47,48,80116.1734861892,4617,46
3600,28800,32399.9,1500,299,294,0,35,90113.99370913388,5156,0
3600,32400,35999.9,1500,299,290,35,36,101877.76498265623,5669,34
3600,0,3599.9,1600,299,284,0,32,6982.624627680265,547,0
3600,3600,7199.9,1600,299,289,0,44,17747.126856110914,1214,0
3600,7200,10799.9,1600,299,289,0,27,28461.824257586308,1802,0
3600,10800,14399.9,1600,299,293,26,27,38527.09324675685,2389,25
3600,14400,17999.9,1600,299,292,21,22,49005.55934790618,2904,20
3600,18000,21599.9,1600,299,293,0,29,59405.56406485607,3482,0
3600,21600,25199.9,1600,299,290,28,29,70794.49360460586,4050,27
3600,25200,28799.9,1600,299,292,0,34,81105.51458523111,4650,0
3600,28800,32399.9,1600,299,294,0,24,91052.2893372047,5179,0
3600,32400,35999.9,1600,299,290,30,31,102838.53689140383,5699,29
3600,0,3599.9,1700,299,284,25,26,7980.1424316345965,572,24
3600,3600,7199.9,1700,299,289,30,31,18742.022576260548,1244,29
3600,7200,10799.9,1700,299,289,18,19,29423.983474854438,1820,17
3600,10800,14399.9,1700,299,293,0,20,39478.19761325872,2408,0
3600,14400,17999.9,1700,299,292,14,15,49938.28473476951,2918,13
3600,18000,21599.9,1700,299,293,0,20,60384.00564923333,3501,0
3600,21600,25199.9,1700,299,290,0,21,71768.79869694216,4070,0
3600,25200,28799.9,1700,299,292,24,25,82094.85568427302,4674,23
3600,28800,32399.9,1700,299,294,13,14,91990.58496527551,5192,12
3600,32400,35999.9,1700,299,290,18,19,103799.30880015144,5717,17
3600,0,3599.9,1800,299,284,19,20,8977.66023558893,591,18
3600,3600,7199.9,1800,299,289,22,23,19736.918296410182,1266,21
3600,7200,10799.9,1800,299,289,0,13,30386.142692122576,1832,0
3600,10800,14399.9,1800,299,293,0,11,40429.301979760596,2418,0
3600,14400,17999.9,1800,299,292,0,11,50871.01012163285,2928,0
3600,18000,21599.9,1800,299,293,12,13,61362.44723361059,3513,11
3600,21600,25199.9,1800,299,290,12,13,72743.10378927848,4082,11
3600,25200,28799.9,1800,299,292,0,11,83084.19678331492,4684,0
3600,28800,32399.9,1800,299,294,5,6,92928.88059334633,5197,4
3600,32400,35999.9,1800,299,290,10,11,104760.08070889906,5727,9
3600,0,3599.9,1900,299,284,12,13,9975.178039543262,603,11
3600,3600,7199.9,1900,299,289,0,12,20731.81401655982,1277,0
3600,7200,10799.9,1900,299,289,9,10,31348.301909390713,1841,8
3600,10800,14399.9,1900,299,293,0,7,41380.406346262476,2424,0
3600,14400,17999.9,1900,299,292,6,7,51803.735508496175,2934,5
3600,18000,21599.9,1900,299,293,8,9,62340.888817987856,3521,7
3600,21600,25199.9,1900,299,290,6,7,73717.4088816148,4088,5
3600,25200,28799.9,1900,299,292,4,5,84073.53788235685,4688,3
3600,28800,32399.9,1900,299,294,3,4,93867.17622141715,5200,2
3600,32400,35999.9,1900,299,290,8,9,105720.85261764667,5735,7
3600,0,3599.9,2000,299,284,9,10,10972.695843497595,612,8
3600,3600,7199.9,2000,299,289,0,8,21726.709736709454,1284,0
3600,7200,10799.9,2000,299,289,4,5,32310.461126658854,1845,3
