Timeslot,Begin,End,Distance,Node per round,Node PoD,Total time,Total node
3600,0,3599.9,1000,188,3,36000,203
3600,3600,7199.9,1000,199,103,36000,203
3600,7200,10799.9,1000,197,84,36000,203
3600,10800,14399.9,1000,200,98,36000,203
3600,14400,17999.9,1000,196,81,36000,203
3600,18000,21599.9,1000,197,95,36000,203
3600,21600,25199.9,1000,194,90,36000,203
3600,25200,28799.9,1000,198,84,36000,203
3600,28800,32399.9,1000,193,0,36000,203
3600,32400,35999.9,1000,197,84,36000,203
3600,0,3599.9,1500,188,0,36000,203
3600,3600,7199.9,1500,199,0,36000,203
3600,7200,10799.9,1500,197,26,36000,203
3600,10800,14399.9,1500,200,30,36000,203
3600,14400,17999.9,1500,196,0,36000,203
3600,18000,21599.9,1500,197,26,36000,203
3600,21600,25199.9,1500,194,0,36000,203
3600,25200,28799.9,1500,198,24,36000,203
3600,28800,32399.9,1500,193,20,36000,203
3600,32400,35999.9,1500,197,0,36000,203
3600,0,3599.9,2000,188,0,36000,203
3600,3600,7199.9,2000,199,5,36000,203
3600,7200,10799.9,2000,197,2,36000,203
3600,10800,14399.9,2000,200,2,36000,203
3600,14400,17999.9,2000,196,1,36000,203
3600,18000,21599.9,2000,197,2,36000,203
3600,21600,25199.9,2000,194,2,36000,203
3600,25200,28799.9,2000,198,0,36000,203
3600,28800,32399.9,2000,193,0,36000,203
3600,32400,35999.9,2000,197,3,36000,203
