Timeslot,Begin,End,Distance,Total node,Node per round,Node filter by PoD,Node paticipate POD,Distance average,Total coin,Coin earning
3600,0,3599.9,1000,392,370,77,164,986.7422584559583,175,81
3600,3600,7199.9,1000,392,383,139,190,11472.177477088424,986,142
3600,7200,10799.9,1000,392,384,59,165,22230.879597164818,1804,61
3600,10800,14399.9,1000,392,379,85,182,33120.392628851136,2567,87
3600,14400,17999.9,1000,392,384,5,182,43236.53344148359,3304,4
3600,18000,21599.9,1000,392,380,23,177,54372.8431105082,4032,23
3600,21600,25199.9,1000,392,389,43,185,63574.89360141206,4775,43
3600,25200,28799.9,1000,392,378,114,159,76109.84606937302,5473,118
3600,28800,32399.9,1000,392,382,141,186,85397.89883059906,6164,145
3600,32400,35999.9,1000,392,379,90,167,96969.00367278415,6937,92
3600,0,3599.9,1100,392,370,67,139,1973.484516911915,316,67
3600,3600,7199.9,1100,392,383,112,156,12458.608238992094,1143,112
3600,7200,10799.9,1100,392,384,52,143,23180.837861475666,1949,52
3600,10800,14399.9,1100,392,379,70,149,34091.715336158864,2716,69
3600,14400,17999.9,1100,392,384,3,138,44197.176604240965,3443,2
3600,18000,21599.9,1100,392,380,17,136,55346.479414390145,4169,17
3600,21600,25199.9,1100,392,389,34,145,64523.82746826239,4919,33
3600,25200,28799.9,1100,392,378,94,129,77029.25205145226,5604,96
3600,28800,32399.9,1100,392,382,112,150,86385.12638768366,6315,113
3600,32400,35999.9,1100,392,379,76,134,97913.71546865194,7070,75
3600,0,3599.9,1200,392,370,57,117,2960.2267753678716,433,56
3600,3600,7199.9,1200,392,383,90,126,13445.039000895764,1268,89
3600,7200,10799.9,1200,392,384,45,121,24130.796125786514,2072,45
3600,10800,14399.9,1200,392,379,61,118,35063.03804346659,2834,60
3600,14400,17999.9,1200,392,384,3,119,45157.81976699833,3561,2
3600,18000,21599.9,1200,392,380,13,115,56320.11571827209,4283,12
3600,21600,25199.9,1200,392,389,27,119,65472.76133511271,5037,26
3600,25200,28799.9,1200,392,378,74,101,77948.65803353151,5705,74
3600,28800,32399.9,1200,392,382,93,124,87372.35394476824,6440,94
3600,32400,35999.9,1200,392,379,62,106,98858.42726451972,7175,61
3600,0,3599.9,1300,392,370,44,92,3946.969033823834,524,43
3600,3600,7199.9,1300,392,383,70,102,14431.469762799434,1369,69
3600,7200,10799.9,1300,392,384,38,101,25080.754390097365,2172,37
3600,10800,14399.9,1300,392,379,46,87,36034.36075077432,2920,45
3600,14400,17999.9,1300,392,384,1,90,46118.46292975569,3650,0
3600,18000,21599.9,1300,392,380,12,90,57293.75202215404,4372,11
3600,21600,25199.9,1300,392,389,24,93,66421.69520196303,5129,23
3600,25200,28799.9,1300,392,378,58,77,78868.06401561074,5781,57
3600,28800,32399.9,1300,392,382,74,101,88359.58150185266,6540,73
3600,32400,35999.9,1300,392,379,47,83,99803.1390603875,7257,46
3600,0,3599.9,1400,392,370,38,76,4933.711292279796,599,37
3600,3600,7199.9,1400,392,383,55,82,15417.900524703105,1450,54
3600,7200,10799.9,1400,392,384,25,72,26030.712654408213,2243,24
3600,10800,14399.9,1400,392,379,32,65,37005.68345808205,2984,31
3600,14400,17999.9,1400,392,384,1,72,47079.10609251305,3721,0
3600,18000,21599.9,1400,392,380,10,74,58267.38832603599,4445,9
3600,21600,25199.9,1400,392,389,19,70,67370.62906881336,5198,18
3600,25200,28799.9,1400,392,378,45,61,79787.46999768999,5841,44
3600,28800,32399.9,1400,392,382,54,71,89346.80905893703,6610,53
3600,32400,35999.9,1400,392,379,32,59,100747.8508562553,7315,31
3600,0,3599.9,1500,392,370,33,63,5920.453550735757,661,32
3600,3600,7199.9,1500,392,383,40,61,16404.331286606775,1510,39
3600,7200,10799.9,1500,392,384,18,50,26980.67091871906,2292,17
3600,10800,14399.9,1500,392,379,26,49,37977.00616538978,3032,25
3600,14400,17999.9,1500,392,384,1,50,48039.74925527041,3770,0
3600,18000,21599.9,1500,392,380,7,55,59241.024629917934,4499,6
3600,21600,25199.9,1500,392,389,14,46,68319.56293566368,5243,13
3600,25200,28799.9,1500,392,378,38,48,80706.87597976923,5888,37
3600,28800,32399.9,1500,392,382,41,55,90334.03661602139,6664,40
3600,32400,35999.9,1500,392,379,20,41,101692.56265212309,7355,19
3600,0,3599.9,1600,392,370,23,45,6907.195809191717,705,22
3600,3600,7199.9,1600,392,383,34,48,17390.762048510445,1557,33
3600,7200,10799.9,1600,392,384,13,34,27930.629183029912,2325,12
3600,10800,14399.9,1600,392,379,19,35,38948.32887269751,3066,18
3600,14400,17999.9,1600,392,384,0,37,49000.392418027775,3806,0
3600,18000,21599.9,1600,392,380,7,39,60214.66093379988,4537,6
3600,21600,25199.9,1600,392,389,11,33,69268.496802514,5275,10
3600,25200,28799.9,1600,392,378,27,35,81626.28196184846,5922,26
3600,28800,32399.9,1600,392,382,29,41,91321.26417310575,6704,28
3600,32400,35999.9,1600,392,379,17,34,102637.27444799087,7388,16
3600,0,3599.9,1700,392,370,20,35,7893.938067647678,739,19
3600,3600,7199.9,1700,392,383,22,34,18377.192810414115,1590,21
3600,7200,10799.9,1700,392,384,11,25,28880.58744734076,2349,10
3600,10800,14399.9,1700,392,379,13,26,39919.65158000524,3091,12
3600,14400,17999.9,1700,392,384,0,23,49961.03558078514,3828,0
3600,18000,21599.9,1700,392,380,7,30,61188.297237681836,4566,6
3600,21600,25199.9,1700,392,389,9,22,70217.43066936433,5296,8
3600,25200,28799.9,1700,392,378,17,21,82545.68794392771,5942,16
3600,28800,32399.9,1700,392,382,22,30,92308.49173019012,6733,21
3600,32400,35999.9,1700,392,379,7,18,103581.98624385866,7405,6
3600,0,3599.9,1800,392,370,13,26,8880.680326103638,764,12
3600,3600,7199.9,1800,392,383,17,25,19363.623572317785,1614,16
3600,7200,10799.9,1800,392,384,7,15,29830.545711651608,2363,6
3600,10800,14399.9,1800,392,379,5,14,40890.974287312965,3104,4
3600,14400,17999.9,1800,392,384,0,15,50921.6787435425,3842,0
3600,18000,21599.9,1800,392,380,4,15,62161.93354156378,4580,3
3600,21600,25199.9,1800,392,389,4,9,71166.36453621465,5304,3
3600,25200,28799.9,1800,392,378,11,14,83465.09392600694,5955,10
3600,28800,32399.9,1800,392,382,14,20,93295.71928727448,6752,13
3600,32400,35999.9,1800,392,379,4,10,104526.69803972644,7414,3
3600,0,3599.9,1900,392,370,6,16,9867.4225845596,779,5
3600,3600,7199.9,1900,392,383,9,15,20350.054334221455,1628,8
3600,7200,10799.9,1900,392,384,5,11,30780.50397596246,2373,4
3600,10800,14399.9,1900,392,379,3,9,41862.296994620694,3112,2
3600,14400,17999.9,1900,392,384,0,9,51882.32190629986,3850,0
3600,18000,21599.9,1900,392,380,3,9,63135.56984544573,4588,2
3600,21600,25199.9,1900,392,389,1,4,72115.29840306497,5307,0
3600,25200,28799.9,1900,392,378,9,12,84384.49990808619,5966,8
3600,28800,32399.9,1900,392,382,7,10,94282.94684435884,6761,6
3600,32400,35999.9,1900,392,379,3,8,105471.40983559423,7421,2
3600,0,3599.9,2000,392,370,5,13,10854.164843015558,791,4
3600,3600,7199.9,2000,392,383,4,7,21336.485096125125,1634,3
3600,7200,10799.9,2000,392,384,3,7,31730.462240273308,2379,2
3600,10800,14399.9,2000,392,379,3,8,42833.61970192842,3119,2
3600,14400,17999.9,2000,392,384,0,5,52842.96506905722,3854,0
3600,18000,21599.9,2000,392,380,1,3,64109.20614932768,4590,0
3600,21600,25199.9,2000,392,389,1,2,73064.2322699153,5308,0
3600,25200,28799.9,2000,392,378,5,8,85303.90589016544,5973,4
3600,28800,32399.9,2000,392,382,5,7,95270.1744014432,6767,4
3600,32400,35999.9,2000,392,379,3,5,106416.12163146203,7425,2
