Timeslot,Begin,End,Distance,Node per round,Node PoD,Total time,Total node
3600,0,3599.9,1000,285,130,36000,302
3600,3600,7199.9,1000,293,141,36000,302
3600,7200,10799.9,1000,290,0,36000,302
3600,10800,14399.9,1000,293,0,36000,302
3600,14400,17999.9,1000,292,133,36000,302
3600,18000,21599.9,1000,295,0,36000,302
3600,21600,25199.9,1000,291,144,36000,302
3600,25200,28799.9,1000,297,141,36000,302
3600,28800,32399.9,1000,298,0,36000,302
3600,32400,35999.9,1000,292,123,36000,302
3600,0,3599.9,1500,285,47,36000,302
3600,3600,7199.9,1500,293,0,36000,302
3600,7200,10799.9,1500,290,38,36000,302
3600,10800,14399.9,1500,293,0,36000,302
3600,14400,17999.9,1500,292,0,36000,302
3600,18000,21599.9,1500,295,40,36000,302
3600,21600,25199.9,1500,291,40,36000,302
3600,25200,28799.9,1500,297,46,36000,302
3600,28800,32399.9,1500,298,31,36000,302
3600,32400,35999.9,1500,292,34,36000,302
3600,0,3599.9,2000,285,9,36000,302
3600,3600,7199.9,2000,293,7,36000,302
3600,7200,10799.9,2000,290,0,36000,302
3600,10800,14399.9,2000,293,4,36000,302
3600,14400,17999.9,2000,292,6,36000,302
3600,18000,21599.9,2000,295,5,36000,302
3600,21600,25199.9,2000,291,3,36000,302
3600,25200,28799.9,2000,297,0,36000,302
3600,28800,32399.9,2000,298,0,36000,302
3600,32400,35999.9,2000,292,5,36000,302
