Timeslot,Begin,End,Distance,Total node,Node per round,Node filter by PoD,Node paticipate POD,Distance average,Total coin,Coin earning
3600,0,3599.9,1000,297,283,127,128,994.7457801715855,136,135
3600,3600,7199.9,1000,297,287,135,136,11780.333683543113,753,141
3600,7200,10799.9,1000,297,288,132,133,22575.856200321978,1403,135
3600,10800,14399.9,1000,297,290,0,129,32953.15933398822,1961,0
3600,14400,17999.9,1000,297,289,128,129,43577.261304686814,2540,133
3600,18000,21599.9,1000,297,288,137,138,54043.60492498916,3048,141
3600,21600,25199.9,1000,297,291,140,141,64221.02797741328,3633,141
3600,25200,28799.9,1000,297,293,0,141,74357.84032696049,4206,0
3600,28800,32399.9,1000,297,292,130,131,85460.60072601488,4790,130
3600,32400,35999.9,1000,297,291,0,136,96107.74841464353,5308,0
3600,0,3599.9,1100,297,283,109,110,1989.4915603431716,248,111
3600,3600,7199.9,1100,297,287,0,114,12770.968364737315,868,0
3600,7200,10799.9,1100,297,288,109,110,23540.332879101687,1512,108
3600,10800,14399.9,1100,297,290,112,113,33907.90687287903,2076,114
3600,14400,17999.9,1100,297,289,106,107,44506.826866674885,2646,105
3600,18000,21599.9,1100,297,288,107,108,55030.70640831159,3157,108
3600,21600,25199.9,1100,297,291,106,107,65186.349802368146,3741,107
3600,25200,28799.9,1100,297,293,115,116,75345.69549335468,4322,115
3600,28800,32399.9,1100,297,292,105,106,86396.32866663802,4895,104
3600,32400,35999.9,1100,297,291,103,104,97071.78205741121,5413,104
3600,0,3599.9,1200,297,283,92,93,2984.23734051476,341,92
3600,3600,7199.9,1200,297,287,92,93,13761.603045931515,960,91
3600,7200,10799.9,1200,297,288,86,87,24504.809557881395,1598,85
3600,10800,14399.9,1200,297,290,96,97,34862.654411769836,2175,98
3600,14400,17999.9,1200,297,289,79,80,45436.392428662955,2725,78
3600,18000,21599.9,1200,297,288,0,94,56017.80789163403,3251,0
3600,21600,25199.9,1200,297,291,94,95,66151.67162732301,3835,93
3600,25200,28799.9,1200,297,293,0,95,76333.55065974887,4416,0
3600,28800,32399.9,1200,297,292,86,87,87332.05660726114,4981,85
3600,32400,35999.9,1200,297,291,0,84,98035.8157001789,5497,0
3600,0,3599.9,1300,297,283,70,71,3978.983120686344,411,69
3600,3600,7199.9,1300,297,287,81,82,14752.23772712571,1041,80
3600,7200,10799.9,1300,297,288,65,66,25469.2862366611,1663,64
3600,10800,14399.9,1300,297,290,80,81,35817.40195066065,2255,79
3600,14400,17999.9,1300,297,289,58,59,46365.957990651026,2783,57
3600,18000,21599.9,1300,297,288,0,70,57004.90937495646,3320,0
3600,21600,25199.9,1300,297,291,0,74,67116.99345227788,3908,0
3600,25200,28799.9,1300,297,293,69,70,77321.40582614306,4485,68
3600,28800,32399.9,1300,297,292,67,68,88267.78454788426,5048,66
3600,32400,35999.9,1300,297,291,66,67,98999.84934294657,5563,65
3600,0,3599.9,1400,297,283,0,58,4973.728900857926,468,0
3600,3600,7199.9,1400,297,287,68,69,15742.872408319885,1109,67
3600,7200,10799.9,1400,297,288,54,55,26433.76291544081,1717,53
3600,10800,14399.9,1400,297,290,54,55,36772.14948955146,2309,53
3600,14400,17999.9,1400,297,289,0,39,47295.5235526391,2821,0
3600,18000,21599.9,1400,297,288,0,58,57992.010858278896,3377,0
3600,21600,25199.9,1400,297,291,0,57,68082.31527723274,3964,0
3600,25200,28799.9,1400,297,293,58,59,78309.26099253724,4543,57
3600,28800,32399.9,1400,297,292,48,49,89203.51248850739,5096,47
3600,32400,35999.9,1400,297,291,0,53,99963.88298571426,5615,0
3600,0,3599.9,1500,297,283,47,48,5968.474681029508,515,46
3600,3600,7199.9,1500,297,287,0,51,16733.50708951406,1159,0
3600,7200,10799.9,1500,297,288,39,40,27398.23959422052,1756,38
3600,10800,14399.9,1500,297,290,35,36,37726.897028442276,2344,34
3600,14400,17999.9,1500,297,289,28,29,48225.089114627175,2849,27
3600,18000,21599.9,1500,297,288,0,41,58979.11234160127,3417,0
3600,21600,25199.9,1500,297,291,36,37,69047.63710218761,4000,35
3600,25200,28799.9,1500,297,293,45,46,79297.11615893143,4588,44
3600,28800,32399.9,1500,297,292,0,33,90139.24042913051,5128,0
3600,32400,35999.9,1500,297,291,36,37,100927.91662848194,5651,35
3600,0,3599.9,1600,297,283,0,32,6963.220461201091,546,0
3600,3600,7199.9,1600,297,287,41,42,17724.141770708233,1200,40
3600,7200,10799.9,1600,297,288,0,29,28362.716273000224,1784,0
3600,10800,14399.9,1600,297,290,0,26,38681.64456733308,2369,0
3600,14400,17999.9,1600,297,289,20,21,49154.654676615246,2869,19
3600,18000,21599.9,1600,297,288,29,30,59966.21382492365,3446,28
3600,21600,25199.9,1600,297,291,27,28,70012.95892714248,4027,26
3600,25200,28799.9,1600,297,293,31,32,80284.97132532562,4619,30
3600,28800,32399.9,1600,297,292,21,22,91074.96836975364,5149,20
3600,32400,35999.9,1600,297,291,31,32,101891.95027124962,5682,30
3600,0,3599.9,1700,297,283,25,26,7957.966241372674,571,24
3600,3600,7199.9,1700,297,287,0,29,18714.776451902406,1228,0
3600,7200,10799.9,1700,297,288,19,20,29327.192951779914,1803,18
3600,10800,14399.9,1700,297,290,17,18,39636.392106223895,2386,16
3600,14400,17999.9,1700,297,289,14,15,50084.22023860332,2883,13
3600,18000,21599.9,1700,297,288,0,21,60953.315308246034,3466,0
3600,21600,25199.9,1700,297,291,19,20,70978.28075209734,4046,18
3600,25200,28799.9,1700,297,293,23,24,81272.82649171981,4642,22
3600,28800,32399.9,1700,297,292,12,13,92010.69631037676,5161,11
3600,32400,35999.9,1700,297,291,19,20,102855.9839140173,5701,18
3600,0,3599.9,1800,297,283,0,20,8952.712021544254,590,0
3600,3600,7199.9,1800,297,287,0,22,19705.41113309658,1249,0
3600,7200,10799.9,1800,297,288,0,14,30291.669630559583,1816,0
3600,10800,14399.9,1800,297,290,10,11,40591.13964511471,2396,9
3600,14400,17999.9,1800,297,289,0,12,51013.78580059139,2894,0
3600,18000,21599.9,1800,297,288,12,13,61940.41679156842,3478,11
3600,21600,25199.9,1800,297,291,11,12,71943.60257705221,4057,10
3600,25200,28799.9,1800,297,293,11,12,82260.68165811399,4653,10
3600,28800,32399.9,1800,297,292,4,5,92946.42425099989,5165,3
3600,32400,35999.9,1800,297,291,11,12,103820.017556785,5712,10
3600,0,3599.9,1900,297,283,0,13,9947.457801715833,602,0
3600,3600,7199.9,1900,297,287,0,12,20696.045814290752,1260,0
3600,7200,10799.9,1900,297,288,0,10,31256.14630933925,1825,0
3600,10800,14399.9,1900,297,290,6,7,41545.88718400552,2402,5
3600,14400,17999.9,1900,297,289,0,7,51943.35136257946,2900,0
3600,18000,21599.9,1900,297,288,0,9,62927.518274890805,3486,0
3600,21600,25199.9,1900,297,291,6,7,72908.92440200709,4063,5
3600,25200,28799.9,1900,297,293,5,6,83248.53682450818,4658,4
3600,28800,32399.9,1900,297,292,2,3,93882.15219162301,5167,1
3600,32400,35999.9,1900,297,291,8,9,104784.05119955268,5720,7
3600,0,3599.9,2000,297,283,0,10,10942.203581887412,611,0
3600,3600,7199.9,2000,297,287,0,8,21686.68049548493,1267,0
3600,7200,10799.9,2000,297,288,4,5,32220.622988118914,1829,3
3600,10800,14399.9,2000,297,290,0,5,42500.63472289633,2406,0
3600,14400,17999.9,2000,297,289,0,7,52872.91692456753,2906,0
3600,18000,21599.9,2000,297,288,5,6,63914.619758213186,3491,4
3600,21600,25199.9,2000,297,291,0,3,73874.24622696196,4065,0
3600,25200,28799.9,2000,297,293,0,2,84236.39199090237,4659,0
3600,28800,32399.9,2000,297,292,1,2,94817.88013224614,5168,0
3600,32400,35999.9,2000,297,291,5,6,105748.08484232036,5725,4
