3600,0.47599206349206347,0.2784107961027721,2000
3600,0.3889194139194139,0.2932968771372153,2000
3600,0.4532234432234432,0.20182042997182775,2000
3600,0.3098015873015873,0.2844267266277728,2000
3600,0.41405677655677653,0.20114155668490105,2000
3600,0.31199633699633705,0.2996096822886235,2000
3600,0.4680677655677655,0.29061411717119545,2000
3600,0.471990231990232,0.25706392033326936,2000
3600,0.5757600732600732,0.27452193006965286,2000
3600,0.30475885225885224,0.31151867532071115,2000
3600,0.4656379731379732,0.2719492053593459,2000
3600,0.41668192918192914,0.312976452797848,2000
3600,0.34618131868131863,0.3101156341720367,2000
3600,0.4703205128205129,0.2603844022153095,2000
3600,0.29945360195360193,0.19612514651956997,2000
3600,0.3526984126984127,0.3486913891842476,2000
3600,0.3854090354090354,0.25574103026496103,2000
3600,0.41410256410256413,0.26484428418935074,2000
3600,0.49606837606837606,0.2103111567377372,2000
3600,0.3801129426129426,0.23330648561542838,2000
3600,0.2717002442002442,0.2756892734463159,2000
