Timeslot,Begin,End,Distance,Total node,Node per round,Node filter by PoD,Node paticipate POD,Distance average,Total coin,Coin earning
3600,0,3599.9,1000,304,287,112,131,996.3587378585419,139,119
3600,3600,7199.9,1000,304,294,96,144,11705.494170055907,763,100
3600,7200,10799.9,1000,304,293,74,133,22801.267839568933,1439,74
3600,10800,14399.9,1000,304,295,105,131,33106.98958750397,1995,108
3600,14400,17999.9,1000,304,295,101,132,43655.072809932346,2587,103
3600,18000,21599.9,1000,304,295,48,142,54082.38543668994,3127,50
3600,21600,25199.9,1000,304,294,110,144,65104.35947298384,3727,110
3600,25200,28799.9,1000,304,298,72,142,74956.78005065494,4308,71
3600,28800,32399.9,1000,304,302,58,143,84500.55115315737,4904,57
3600,32400,35999.9,1000,304,292,121,128,98055.40970916211,5429,125
3600,0,3599.9,1100,304,287,93,110,1992.7174757170826,251,95
3600,3600,7199.9,1100,304,294,80,120,12711.993321678452,884,81
3600,7200,10799.9,1100,304,293,58,109,23757.74799392717,1547,57
3600,10800,14399.9,1100,304,295,94,116,34067.34077072553,2113,96
3600,14400,17999.9,1100,304,295,82,110,44599.64420014512,2696,81
3600,18000,21599.9,1100,304,295,38,112,55063.98416131972,3240,39
3600,21600,25199.9,1100,304,294,80,108,66093.00485929567,3837,80
3600,25200,28799.9,1100,304,298,59,116,75929.33486367893,4423,58
3600,28800,32399.9,1100,304,302,47,111,85440.39436622642,5014,46
3600,32400,35999.9,1100,304,292,99,105,98996.11752886511,5535,100
3600,0,3599.9,1200,304,287,77,93,2989.076213575623,344,77
3600,3600,7199.9,1200,304,294,65,97,13718.492473300998,980,64
3600,7200,10799.9,1200,304,293,43,88,24714.22814828541,1634,42
3600,10800,14399.9,1200,304,295,80,96,35027.69195394709,2211,82
3600,14400,17999.9,1200,304,295,63,86,45544.215590357904,2781,62
3600,18000,21599.9,1200,304,295,31,97,56045.5828859495,3337,31
3600,21600,25199.9,1200,304,294,69,94,67081.6502456075,3930,68
3600,25200,28799.9,1200,304,298,50,90,76901.88967670292,4512,49
3600,28800,32399.9,1200,304,302,40,91,86380.23757929547,5104,39
3600,32400,35999.9,1200,304,292,78,82,99936.82534856812,5617,78
3600,0,3599.9,1300,304,287,58,71,3985.4349514341625,414,57
3600,3600,7199.9,1300,304,294,57,85,14724.991624923527,1064,56
3600,7200,10799.9,1300,304,293,33,68,25670.708302643645,1701,32
3600,10800,14399.9,1300,304,295,66,80,35988.04313716865,2290,65
3600,14400,17999.9,1300,304,295,50,65,46488.78698057069,2845,49
3600,18000,21599.9,1300,304,295,28,72,57027.1816105793,3408,27
3600,21600,25199.9,1300,304,294,50,68,68070.29563191932,3997,49
3600,25200,28799.9,1300,304,298,46,77,77874.44448972693,4588,45
3600,28800,32399.9,1300,304,302,30,67,87320.08079236452,5170,29
3600,32400,35999.9,1300,304,292,59,63,100877.53316827113,5679,58
3600,0,3599.9,1400,304,287,45,58,4981.7936892927055,471,44
3600,3600,7199.9,1400,304,294,48,72,15731.490776546081,1135,47
3600,7200,10799.9,1400,304,293,23,55,26627.188457001885,1755,22
3600,10800,14399.9,1400,304,295,46,57,36948.39432039021,2346,45
3600,14400,17999.9,1400,304,295,34,45,47433.35837078347,2889,33
3600,18000,21599.9,1400,304,295,22,57,58008.780335209165,3464,21
3600,21600,25199.9,1400,304,294,40,57,69058.94101823115,4053,39
3600,25200,28799.9,1400,304,298,37,65,78846.99930275092,4652,36
3600,28800,32399.9,1400,304,302,20,48,88259.92400543357,5217,19
3600,32400,35999.9,1400,304,292,46,49,101818.24098797415,5727,45
3600,0,3599.9,1500,304,287,37,48,5978.152427151248,518,36
3600,3600,7199.9,1500,304,294,34,54,16737.989928168634,1188,33
3600,7200,10799.9,1500,304,293,16,38,27583.66861136012,1792,15
3600,10800,14399.9,1500,304,295,32,39,37908.74550361177,2384,31
3600,14400,17999.9,1500,304,295,24,32,48377.92976099625,2920,23
3600,18000,21599.9,1500,304,295,16,42,58990.37905983903,3505,15
3600,21600,25199.9,1500,304,294,29,42,70047.58640454298,4094,28
3600,25200,28799.9,1500,304,298,26,46,79819.55411577491,4697,25
3600,28800,32399.9,1500,304,302,15,33,89199.76721850262,5249,14
3600,32400,35999.9,1500,304,292,33,36,102758.94880767715,5762,32
3600,0,3599.9,1600,304,287,26,32,6974.5111650097915,549,25
3600,3600,7199.9,1600,304,294,27,46,17744.489079791187,1233,26
3600,7200,10799.9,1600,304,293,10,27,28540.14876571836,1818,9
3600,10800,14399.9,1600,304,295,23,27,38869.09668683333,2410,22
3600,14400,17999.9,1600,304,295,17,24,49322.501151209035,2943,16
3600,18000,21599.9,1600,304,295,12,31,59971.9777844689,3535,11
3600,21600,25199.9,1600,304,294,21,32,71036.2317908548,4125,20
3600,25200,28799.9,1600,304,298,19,30,80792.1089287989,4726,18
3600,28800,32399.9,1600,304,302,11,25,90139.61043157167,5273,10
3600,32400,35999.9,1600,304,292,27,30,103699.65662738016,5791,26
3600,0,3599.9,1700,304,287,21,26,7970.869902868327,574,20
3600,3600,7199.9,1700,304,294,20,31,18750.98823141374,1263,19
3600,7200,10799.9,1700,304,293,6,19,29496.62892007658,1836,5
3600,10800,14399.9,1700,304,295,16,20,39829.447870054886,2429,15
3600,14400,17999.9,1700,304,295,11,17,50267.07254142182,2959,10
3600,18000,21599.9,1700,304,295,9,20,60953.57650909877,3554,8
3600,21600,25199.9,1700,304,294,13,22,72024.87717716664,4146,12
3600,25200,28799.9,1700,304,298,15,23,81764.6637418229,4748,14
3600,28800,32399.9,1700,304,302,5,15,91079.45364464071,5287,4
3600,32400,35999.9,1700,304,292,15,17,104640.36444708316,5807,14
3600,0,3599.9,1800,304,287,17,20,8967.228640726862,593,16
3600,3600,7199.9,1800,304,294,16,23,19757.487383036296,1285,15
3600,7200,10799.9,1800,304,293,5,13,30453.1090744348,1848,4
3600,10800,14399.9,1800,304,295,10,12,40789.799053276445,2440,9
3600,14400,17999.9,1800,304,295,6,11,51211.6439316346,2969,5
3600,18000,21599.9,1800,304,295,5,14,61935.17523372864,3567,4
3600,21600,25199.9,1800,304,294,8,13,73013.52256347846,4158,7
3600,25200,28799.9,1800,304,298,4,10,82737.2185548469,4757,3
3600,28800,32399.9,1800,304,302,2,6,92019.29685770976,5292,1
3600,32400,35999.9,1800,304,292,9,11,105581.07226678618,5817,8
3600,0,3599.9,1900,304,287,10,13,9963.587378585396,605,9
3600,3600,7199.9,1900,304,294,8,13,20763.98653465885,1297,7
3600,7200,10799.9,1900,304,293,3,10,31409.58922879302,1857,2
3600,10800,14399.9,1900,304,295,6,7,41750.150236498004,2446,5
3600,14400,17999.9,1900,304,295,3,7,52156.21532184738,2975,2
3600,18000,21599.9,1900,304,295,4,10,62916.773958358506,3576,3
3600,21600,25199.9,1900,304,294,3,7,74002.16794979028,4164,2
3600,25200,28799.9,1900,304,298,1,5,83709.77336787089,4761,0
3600,28800,32399.9,1900,304,302,2,4,92959.14007077881,5295,1
3600,32400,35999.9,1900,304,292,8,10,106521.78008648919,5826,7
3600,0,3599.9,2000,304,287,8,10,10959.94611644393,614,7
3600,3600,7199.9,2000,304,294,5,7,21770.4856862814,1303,4
3600,7200,10799.9,2000,304,293,1,5,32366.069383151236,1861,0
3600,10800,14399.9,2000,304,295,4,5,42710.50141971956,2450,3
3600,14400,17999.9,2000,304,295,3,7,53100.78671206016,2981,2
3600,18000,21599.9,2000,304,295,3,6,63898.37268298838,3581,2
3600,21600,25199.9,2000,304,294,1,4,74990.81333610212,4167,0
3600,25200,28799.9,2000,304,298,0,1,84682.32818089488,4761,0
3600,28800,32399.9,2000,304,302,0,2,93898.98328384786,5296,0
3600,32400,35999.9,2000,304,292,5,7,107462.4879061922,5832,4
