Timeslot,Begin,End,Distance,Node per round,Node PoD,Total time,Total node
3600,0,3599.9,1000,382,164,36000,407
3600,3600,7199.9,1000,411,194,36000,407
3600,7200,10799.9,1000,397,176,36000,407
3600,10800,14399.9,1000,393,182,36000,407
3600,14400,17999.9,1000,395,190,36000,407
3600,18000,21599.9,1000,397,188,36000,407
3600,21600,25199.9,1000,398,182,36000,407
3600,25200,28799.9,1000,408,172,36000,407
3600,28800,32399.9,1000,391,0,36000,407
3600,32400,35999.9,1000,406,170,36000,407
3600,0,3599.9,1500,382,63,36000,407
3600,3600,7199.9,1500,411,58,36000,407
3600,7200,10799.9,1500,397,0,36000,407
3600,10800,14399.9,1500,393,0,36000,407
3600,14400,17999.9,1500,395,51,36000,407
3600,18000,21599.9,1500,397,0,36000,407
3600,21600,25199.9,1500,398,45,36000,407
3600,25200,28799.9,1500,408,46,36000,407
3600,28800,32399.9,1500,391,61,36000,407
3600,32400,35999.9,1500,406,39,36000,407
3600,0,3599.9,2000,382,0,36000,407
3600,3600,7199.9,2000,411,6,36000,407
3600,7200,10799.9,2000,397,6,36000,407
3600,10800,14399.9,2000,393,0,36000,407
3600,14400,17999.9,2000,395,0,36000,407
3600,18000,21599.9,2000,397,1,36000,407
3600,21600,25199.9,2000,398,3,36000,407
3600,25200,28799.9,2000,408,6,36000,407
3600,28800,32399.9,2000,391,6,36000,407
3600,32400,35999.9,2000,406,6,36000,407
