Timeslot,Begin,End,Distance,Total node,Node per round,Node filter by PoD,Node paticipate POD,Distance average,Total coin,Coin earning
3600,0,3599.9,1000,97,90,29,46,1023.0083526456971,47,30
3600,3600,7199.9,1000,97,93,26,39,939.7803794667025,41,27
3600,7200,10799.9,1000,97,96,34,43,968.4935155397816,45,35
3600,10800,14399.9,1000,97,95,12,57,1109.1797446044523,59,12
3600,14400,17999.9,1000,97,93,45,47,1002.461517143925,49,47
3600,18000,21599.9,1000,97,97,37,37,925.3873023639599,37,37
3600,21600,25199.9,1000,97,92,40,42,972.5268703045431,44,42
3600,25200,28799.9,1000,97,97,37,49,1008.7309499916818,49,37
3600,28800,32399.9,1000,97,95,18,38,919.9999645837255,40,18
3600,32400,35999.9,1000,97,90,4,36,931.6969447036777,37,4
3600,0,3599.9,1100,97,90,23,39,1023.0083526456971,39,23
3600,3600,7199.9,1100,97,93,23,35,939.7803794667025,35,23
3600,7200,10799.9,1100,97,96,28,37,968.4935155397816,38,28
3600,10800,14399.9,1100,97,95,10,50,1109.1797446044523,50,10
3600,14400,17999.9,1100,97,93,35,36,1002.461517143925,36,35
3600,18000,21599.9,1100,97,97,30,30,925.3873023639599,30,30
3600,21600,25199.9,1100,97,92,38,39,972.5268703045431,39,38
3600,25200,28799.9,1100,97,97,31,41,1008.7309499916818,41,31
3600,28800,32399.9,1100,97,95,17,33,919.9999645837255,33,17
3600,32400,35999.9,1100,97,90,4,29,931.6969447036777,29,4
3600,0,3599.9,1200,97,90,20,33,1023.0083526456971,33,20
3600,3600,7199.9,1200,97,93,20,29,939.7803794667025,29,20
3600,7200,10799.9,1200,97,96,21,29,968.4935155397816,29,21
3600,10800,14399.9,1200,97,95,9,43,1109.1797446044523,43,9
3600,14400,17999.9,1200,97,93,28,29,1002.461517143925,29,28
3600,18000,21599.9,1200,97,97,27,27,925.3873023639599,27,27
3600,21600,25199.9,1200,97,92,33,33,972.5268703045431,33,33
3600,25200,28799.9,1200,97,97,25,34,1008.7309499916818,34,25
3600,28800,32399.9,1200,97,95,14,26,919.9999645837255,26,14
3600,32400,35999.9,1200,97,90,4,27,931.6969447036777,27,4
3600,0,3599.9,1300,97,90,14,22,1023.0083526456971,22,14
3600,3600,7199.9,1300,97,93,16,22,939.7803794667025,22,16
3600,7200,10799.9,1300,97,96,16,23,968.4935155397816,23,16
3600,10800,14399.9,1300,97,95,8,39,1109.1797446044523,39,8
3600,14400,17999.9,1300,97,93,23,24,1002.461517143925,24,23
3600,18000,21599.9,1300,97,97,19,19,925.3873023639599,19,19
3600,21600,25199.9,1300,97,92,28,28,972.5268703045431,28,28
3600,25200,28799.9,1300,97,97,19,26,1008.7309499916818,26,19
3600,28800,32399.9,1300,97,95,11,20,919.9999645837255,20,11
3600,32400,35999.9,1300,97,90,2,20,931.6969447036777,20,2
3600,0,3599.9,1400,97,90,9,15,1023.0083526456971,15,9
3600,3600,7199.9,1400,97,93,11,15,939.7803794667025,15,11
3600,7200,10799.9,1400,97,96,13,18,968.4935155397816,18,13
3600,10800,14399.9,1400,97,95,6,33,1109.1797446044523,33,6
3600,14400,17999.9,1400,97,93,19,20,1002.461517143925,20,19
3600,18000,21599.9,1400,97,97,16,16,925.3873023639599,16,16
3600,21600,25199.9,1400,97,92,23,23,972.5268703045431,23,23
3600,25200,28799.9,1400,97,97,13,19,1008.7309499916818,19,13
3600,28800,32399.9,1400,97,95,11,19,919.9999645837255,19,11
3600,32400,35999.9,1400,97,90,0,15,931.6969447036777,15,0
3600,0,3599.9,1500,97,90,8,12,1023.0083526456971,12,8
3600,3600,7199.9,1500,97,93,10,14,939.7803794667025,14,10
3600,7200,10799.9,1500,97,96,9,13,968.4935155397816,13,9
3600,10800,14399.9,1500,97,95,3,19,1109.1797446044523,19,3
3600,14400,17999.9,1500,97,93,14,14,1002.461517143925,14,14
3600,18000,21599.9,1500,97,97,12,12,925.3873023639599,12,12
