Timeslot,Begin,End,Distance,Node per round,Node PoD,Total time,Total node
3600,0,3599.9,1000,185,85,36000,198
3600,3600,7199.9,1000,193,101,36000,198
3600,7200,10799.9,1000,193,83,36000,198
3600,10800,14399.9,1000,193,97,36000,198
3600,14400,17999.9,1000,194,72,36000,198
3600,18000,21599.9,1000,194,0,36000,198
3600,21600,25199.9,1000,188,91,36000,198
3600,25200,28799.9,1000,193,83,36000,198
3600,28800,32399.9,1000,192,0,36000,198
3600,32400,35999.9,1000,191,78,36000,198
3600,0,3599.9,1500,185,26,36000,198
3600,3600,7199.9,1500,193,34,36000,198
3600,7200,10799.9,1500,193,0,36000,198
3600,10800,14399.9,1500,193,0,36000,198
3600,14400,17999.9,1500,194,24,36000,198
3600,18000,21599.9,1500,194,23,36000,198
3600,21600,25199.9,1500,188,25,36000,198
3600,25200,28799.9,1500,193,0,36000,198
3600,28800,32399.9,1500,192,23,36000,198
3600,32400,35999.9,1500,191,15,36000,198
3600,0,3599.9,2000,185,0,36000,198
3600,3600,7199.9,2000,193,0,36000,198
3600,7200,10799.9,2000,193,0,36000,198
3600,10800,14399.9,2000,193,0,36000,198
3600,14400,17999.9,2000,194,3,36000,198
3600,18000,21599.9,2000,194,3,36000,198
3600,21600,25199.9,2000,188,2,36000,198
3600,25200,28799.9,2000,193,0,36000,198
3600,28800,32399.9,2000,192,1,36000,198
3600,32400,35999.9,2000,191,0,36000,198
