Timeslot,Begin,End,Distance,Node per round,Node PoD,Total time,Total node
3600,0,3599.9,1000,182,85,36000,195
3600,3600,7199.9,1000,191,100,36000,195
3600,7200,10799.9,1000,190,84,36000,195
3600,10800,14399.9,1000,189,92,36000,195
3600,14400,17999.9,1000,186,76,36000,195
3600,18000,21599.9,1000,193,2,36000,195
3600,21600,25199.9,1000,191,0,36000,195
3600,25200,28799.9,1000,192,0,36000,195
3600,28800,32399.9,1000,187,86,36000,195
3600,32400,35999.9,1000,185,75,36000,195
3600,0,3599.9,1500,182,26,36000,195
3600,3600,7199.9,1500,191,0,36000,195
3600,7200,10799.9,1500,190,26,36000,195
3600,10800,14399.9,1500,189,27,36000,195
3600,14400,17999.9,1500,186,0,36000,195
3600,18000,21599.9,1500,193,0,36000,195
3600,21600,25199.9,1500,191,28,36000,195
3600,25200,28799.9,1500,192,23,36000,195
3600,28800,32399.9,1500,187,26,36000,195
3600,32400,35999.9,1500,185,16,36000,195
3600,0,3599.9,2000,182,3,36000,195
3600,3600,7199.9,2000,191,0,36000,195
3600,7200,10799.9,2000,190,2,36000,195
3600,10800,14399.9,2000,189,2,36000,195
3600,14400,17999.9,2000,186,4,36000,195
3600,18000,21599.9,2000,193,0,36000,195
3600,21600,25199.9,2000,191,3,36000,195
3600,25200,28799.9,2000,192,0,36000,195
3600,28800,32399.9,2000,187,0,36000,195
3600,32400,35999.9,2000,185,2,36000,195
