Timeslot,Begin,End,Distance,Node per round,Node PoD,Total time,Total node
3600,0,3599.9,1000,284,0,36000,299
3600,3600,7199.9,1000,289,138,36000,299
3600,7200,10799.9,1000,289,132,36000,299
3600,10800,14399.9,1000,293,0,36000,299
3600,14400,17999.9,1000,292,6,36000,299
3600,18000,21599.9,1000,293,138,36000,299
3600,21600,25199.9,1000,290,0,36000,299
3600,25200,28799.9,1000,292,0,36000,299
3600,28800,32399.9,1000,294,133,36000,299
3600,32400,35999.9,1000,290,129,36000,299
3600,0,3599.9,1500,284,47,36000,299
3600,3600,7199.9,1500,289,51,36000,299
3600,7200,10799.9,1500,289,0,36000,299
3600,10800,14399.9,1500,293,37,36000,299
3600,14400,17999.9,1500,292,29,36000,299
3600,18000,21599.9,1500,293,41,36000,299
3600,21600,25199.9,1500,290,37,36000,299
3600,25200,28799.9,1500,292,47,36000,299
3600,28800,32399.9,1500,294,0,36000,299
3600,32400,35999.9,1500,290,35,36000,299
3600,0,3599.9,2000,284,9,36000,299
3600,3600,7199.9,2000,289,0,36000,299
3600,7200,10799.9,2000,289,4,36000,299
3600,10800,14399.9,2000,293,4,36000,299
3600,14400,17999.9,2000,292,6,36000,299
3600,18000,21599.9,2000,293,5,36000,299
3600,21600,25199.9,2000,290,2,36000,299
3600,25200,28799.9,2000,292,0,36000,299
3600,28800,32399.9,2000,294,1,36000,299
3600,32400,35999.9,2000,290,5,36000,299
