Timeslot,Begin,End,Distance,Node per round,Node PoD,Total time,Total node
3600,0,3599.9,1000,281,127,36000,295
3600,3600,7199.9,1000,289,0,36000,295
3600,7200,10799.9,1000,283,0,36000,295
3600,10800,14399.9,1000,289,128,36000,295
3600,14400,17999.9,1000,285,127,36000,295
3600,18000,21599.9,1000,285,137,36000,295
3600,21600,25199.9,1000,289,141,36000,295
3600,25200,28799.9,1000,289,135,36000,295
3600,28800,32399.9,1000,291,132,36000,295
3600,32400,35999.9,1000,290,132,36000,295
3600,0,3599.9,1500,281,47,36000,295
3600,3600,7199.9,1500,289,49,36000,295
3600,7200,10799.9,1500,283,38,36000,295
3600,10800,14399.9,1500,289,0,36000,295
3600,14400,17999.9,1500,285,28,36000,295
3600,18000,21599.9,1500,285,0,36000,295
3600,21600,25199.9,1500,289,37,36000,295
3600,25200,28799.9,1500,289,0,36000,295
3600,28800,32399.9,1500,291,37,36000,295
3600,32400,35999.9,1500,290,35,36000,295
3600,0,3599.9,2000,281,9,36000,295
3600,3600,7199.9,2000,289,0,36000,295
3600,7200,10799.9,2000,283,0,36000,295
3600,10800,14399.9,2000,289,4,36000,295
3600,14400,17999.9,2000,285,4,36000,295
3600,18000,21599.9,2000,285,5,36000,295
3600,21600,25199.9,2000,289,2,36000,295
3600,25200,28799.9,2000,289,1,36000,295
3600,28800,32399.9,2000,291,1,36000,295
3600,32400,35999.9,2000,290,5,36000,295
