Timeslot,Begin,End,Distance,Node per round,Node PoD,Total time,Total node
3600,0,3599.9,1000,291,0,36000,308
3600,3600,7199.9,1000,300,0,36000,308
3600,7200,10799.9,1000,297,0,36000,308
3600,10800,14399.9,1000,299,0,36000,308
3600,14400,17999.9,1000,300,135,36000,308
3600,18000,21599.9,1000,301,0,36000,308
3600,21600,25199.9,1000,297,151,36000,308
3600,25200,28799.9,1000,305,0,36000,308
3600,28800,32399.9,1000,299,143,36000,308
3600,32400,35999.9,1000,303,129,36000,308
3600,0,3599.9,1500,291,48,36000,308
3600,3600,7199.9,1500,300,53,36000,308
3600,7200,10799.9,1500,297,0,36000,308
3600,10800,14399.9,1500,299,38,36000,308
3600,14400,17999.9,1500,300,34,36000,308
3600,18000,21599.9,1500,301,38,36000,308
3600,21600,25199.9,1500,297,44,36000,308
3600,25200,28799.9,1500,305,43,36000,308
3600,28800,32399.9,1500,299,34,36000,308
3600,32400,35999.9,1500,303,37,36000,308
3600,0,3599.9,2000,291,0,36000,308
3600,3600,7199.9,2000,300,6,36000,308
3600,7200,10799.9,2000,297,0,36000,308
3600,10800,14399.9,2000,299,4,36000,308
3600,14400,17999.9,2000,300,6,36000,308
3600,18000,21599.9,2000,301,5,36000,308
3600,21600,25199.9,2000,297,0,36000,308
3600,25200,28799.9,2000,305,0,36000,308
3600,28800,32399.9,2000,299,0,36000,308
3600,32400,35999.9,2000,303,0,36000,308
