Timeslot,Begin,End,Distance,Node per round,Node PoD,Total time,Total node
3600,0,3599.9,1000,279,120,36000,293
3600,3600,7199.9,1000,293,0,36000,293
3600,7200,10799.9,1000,281,134,36000,293
3600,10800,14399.9,1000,288,127,36000,293
3600,14400,17999.9,1000,284,128,36000,293
3600,18000,21599.9,1000,284,135,36000,293
3600,21600,25199.9,1000,295,136,36000,293
3600,25200,28799.9,1000,288,133,36000,293
3600,28800,32399.9,1000,287,131,36000,293
3600,32400,35999.9,1000,289,0,36000,293
3600,0,3599.9,1500,279,46,36000,293
3600,3600,7199.9,1500,293,48,36000,293
3600,7200,10799.9,1500,281,37,36000,293
3600,10800,14399.9,1500,288,0,36000,293
3600,14400,17999.9,1500,284,28,36000,293
3600,18000,21599.9,1500,284,43,36000,293
3600,21600,25199.9,1500,295,35,36000,293
3600,25200,28799.9,1500,288,0,36000,293
3600,28800,32399.9,1500,287,38,36000,293
3600,32400,35999.9,1500,289,34,36000,293
3600,0,3599.9,2000,279,9,36000,293
3600,3600,7199.9,2000,293,0,36000,293
3600,7200,10799.9,2000,281,2,36000,293
3600,10800,14399.9,2000,288,4,36000,293
3600,14400,17999.9,2000,284,0,36000,293
3600,18000,21599.9,2000,284,0,36000,293
3600,21600,25199.9,2000,295,0,36000,293
3600,25200,28799.9,2000,288,1,36000,293
3600,28800,32399.9,2000,287,1,36000,293
3600,32400,35999.9,2000,289,5,36000,293
