Timeslot,Begin,End,Distance,Node per round,Node PoD,Total time,Total node
3600,0,3599.9,1000,288,130,36000,305
3600,3600,7199.9,1000,295,145,36000,305
3600,7200,10799.9,1000,295,132,36000,305
3600,10800,14399.9,1000,297,134,36000,305
3600,14400,17999.9,1000,297,131,36000,305
3600,18000,21599.9,1000,294,0,36000,305
3600,21600,25199.9,1000,293,145,36000,305
3600,25200,28799.9,1000,302,137,36000,305
3600,28800,32399.9,1000,301,0,36000,305
3600,32400,35999.9,1000,294,126,36000,305
3600,0,3599.9,1500,288,0,36000,305
3600,3600,7199.9,1500,295,53,36000,305
3600,7200,10799.9,1500,295,39,36000,305
3600,10800,14399.9,1500,297,39,36000,305
3600,14400,17999.9,1500,297,32,36000,305
3600,18000,21599.9,1500,294,41,36000,305
3600,21600,25199.9,1500,293,0,36000,305
3600,25200,28799.9,1500,302,45,36000,305
3600,28800,32399.9,1500,301,0,36000,305
3600,32400,35999.9,1500,294,35,36000,305
3600,0,3599.9,2000,288,0,36000,305
3600,3600,7199.9,2000,295,6,36000,305
3600,7200,10799.9,2000,295,0,36000,305
3600,10800,14399.9,2000,297,0,36000,305
3600,14400,17999.9,2000,297,0,36000,305
3600,18000,21599.9,2000,294,5,36000,305
3600,21600,25199.9,2000,293,3,36000,305
3600,25200,28799.9,2000,302,0,36000,305
3600,28800,32399.9,2000,301,0,36000,305
3600,32400,35999.9,2000,294,0,36000,305
