0.31778626825937306,0.053102630844983546,100,1000
0.31632477531532344,0.04903352069175202,200,1000
0.29733372033309463,0.07407011515992534,300,1000
0.2993021490431539,0.06395897987948888,400,1000
0.10855554730219918,0.01808122620946775,100,1500
0.09320257919538133,0.014310993252899862,200,1500
0.10117758531963385,0.014533828225346952,300,1500
0.09585805341025079,0.02260206406822073,400,1500
0.011632929834304154,0.0029360444410737535,100,2000
0.008129578502326805,0.0024236215554952266,200,2000
0.009867502101111343,0.0026212264619272455,300,2000
0.011988889480002075,0.0018621106940828029,400,2000
