Timeslot,Begin,End,Distance,Node per round,Node PoD,Total time,Total node
3600,0,3599.9,1000,465,0,36000,492
3600,3600,7199.9,1000,478,231,36000,492
3600,7200,10799.9,1000,478,209,36000,492
3600,10800,14399.9,1000,476,233,36000,492
3600,14400,17999.9,1000,485,225,36000,492
3600,18000,21599.9,1000,484,218,36000,492
3600,21600,25199.9,1000,466,218,36000,492
3600,25200,28799.9,1000,476,212,36000,492
3600,28800,32399.9,1000,495,217,36000,492
3600,32400,35999.9,1000,504,236,36000,492
3600,0,3599.9,1500,465,76,36000,492
3600,3600,7199.9,1500,478,73,36000,492
3600,7200,10799.9,1500,478,53,36000,492
3600,10800,14399.9,1500,476,68,36000,492
3600,14400,17999.9,1500,485,69,36000,492
3600,18000,21599.9,1500,484,55,36000,492
3600,21600,25199.9,1500,466,63,36000,492
3600,25200,28799.9,1500,476,57,36000,492
3600,28800,32399.9,1500,495,0,36000,492
3600,32400,35999.9,1500,504,72,36000,492
3600,0,3599.9,2000,465,13,36000,492
3600,3600,7199.9,2000,478,8,36000,492
3600,7200,10799.9,2000,478,6,36000,492
3600,10800,14399.9,2000,476,6,36000,492
3600,14400,17999.9,2000,485,2,36000,492
3600,18000,21599.9,2000,484,0,36000,492
3600,21600,25199.9,2000,466,7,36000,492
3600,25200,28799.9,2000,476,7,36000,492
3600,28800,32399.9,2000,495,0,36000,492
3600,32400,35999.9,2000,504,9,36000,492
