Timeslot,Begin,End,Distance,Total node,Node per round,Node filter by PoD,Node paticipate POD,Distance average,Total coin,Coin earning
3600,0,3599.9,1000,307,290,0,132,991.8734871554193,140,0
3600,3600,7199.9,1000,307,299,148,149,11585.691523083642,774,153
3600,7200,10799.9,1000,307,294,132,133,22947.5645143936,1460,135
3600,10800,14399.9,1000,307,297,0,136,33169.87759213203,2025,0
3600,14400,17999.9,1000,307,296,0,134,43860.99630132223,2625,0
3600,18000,21599.9,1000,307,301,0,136,53503.591983225546,3168,0
3600,21600,25199.9,1000,307,307,147,148,62752.76954171352,3747,149
3600,25200,28799.9,1000,307,306,136,137,73768.48823656749,4347,135
3600,28800,32399.9,1000,307,304,142,143,84801.5217962009,4931,142
3600,32400,35999.9,1000,307,300,0,121,96318.12010753341,5456,0
3600,0,3599.9,1100,307,290,110,111,1983.7469743108388,253,112
3600,3600,7199.9,1100,307,299,2,124,12589.187648087689,899,2
3600,7200,10799.9,1100,307,294,0,110,23906.77807924955,1569,0
3600,10800,14399.9,1100,307,297,0,118,34128.73886134074,2145,0
3600,14400,17999.9,1100,307,296,113,114,44819.047959357005,2738,112
3600,18000,21599.9,1100,307,301,0,105,54453.40385690192,3274,0
3600,21600,25199.9,1100,307,307,111,112,63735.13215601052,3861,113
3600,25200,28799.9,1100,307,306,113,114,74723.40302477595,4460,112
3600,28800,32399.9,1100,307,304,111,112,85737.2651308638,5042,110
3600,32400,35999.9,1100,307,300,0,99,97221.83233699914,5555,0
3600,0,3599.9,1200,307,290,1,94,2975.620461466258,347,0
3600,3600,7199.9,1200,307,299,100,101,13592.683773091734,999,99
3600,7200,10799.9,1200,307,294,88,89,24865.9916441055,1657,87
3600,10800,14399.9,1200,307,297,95,96,35087.60013054945,2243,97
3600,14400,17999.9,1200,307,296,0,88,45777.099617391774,2825,0
3600,18000,21599.9,1200,307,301,90,91,55403.21573057828,3365,90
3600,21600,25199.9,1200,307,307,101,102,64717.49477030753,3962,100
3600,25200,28799.9,1200,307,306,0,89,75678.31781298442,4548,0
3600,28800,32399.9,1200,307,304,0,89,86673.00846552671,5130,0
3600,32400,35999.9,1200,307,300,0,78,98125.54456646487,5632,0
3600,0,3599.9,1300,307,290,0,72,3967.4939486216817,418,0
3600,3600,7199.9,1300,307,299,85,86,14596.179898095768,1084,84
3600,7200,10799.9,1300,307,294,67,68,25825.205208961448,1724,66
3600,10800,14399.9,1300,307,297,80,81,36046.46139975817,2323,79
3600,14400,17999.9,1300,307,296,65,66,46735.15127542654,2890,64
3600,18000,21599.9,1300,307,301,66,67,56353.02760425464,3431,65
3600,21600,25199.9,1300,307,307,72,73,65699.85738460453,4034,71
3600,25200,28799.9,1300,307,306,74,75,76633.23260119288,4622,73
3600,28800,32399.9,1300,307,304,66,67,87608.75180018961,5196,65
3600,32400,35999.9,1300,307,300,61,62,99029.2567959306,5693,60
3600,0,3599.9,1400,307,290,58,59,4959.367435777107,476,57
3600,3600,7199.9,1400,307,299,72,73,15599.676023099799,1156,71
3600,7200,10799.9,1400,307,294,53,54,26784.4187738174,1777,52
3600,10800,14399.9,1400,307,297,0,58,37005.32266896688,2380,0
3600,14400,17999.9,1400,307,296,45,46,47693.20293346132,2935,44
3600,18000,21599.9,1400,307,301,54,55,57302.83947793106,3485,53
3600,21600,25199.9,1400,307,307,58,59,66682.21999890155,4092,57
3600,25200,28799.9,1400,307,306,62,63,77588.14738940135,4684,61
3600,28800,32399.9,1400,307,304,47,48,88544.49513485252,5243,46
3600,32400,35999.9,1400,307,300,45,46,99932.96902539633,5738,44
3600,0,3599.9,1500,307,290,48,49,5951.240922932532,524,47
3600,3600,7199.9,1500,307,299,0,55,16603.17214810383,1210,0
3600,7200,10799.9,1500,307,294,0,39,27743.63233867335,1815,0
3600,10800,14399.9,1500,307,297,39,40,37964.18393817559,2419,38
3600,14400,17999.9,1500,307,296,32,33,48651.25459149609,2967,31
3600,18000,21599.9,1500,307,301,0,40,58252.651351607485,3524,0
3600,21600,25199.9,1500,307,307,0,44,67664.58261319855,4135,0
3600,25200,28799.9,1500,307,306,44,45,78543.06217760981,4728,43
3600,28800,32399.9,1500,307,304,33,34,89480.23846951542,5276,32
3600,32400,35999.9,1500,307,300,32,33,100836.68125486207,5770,31
3600,0,3599.9,1600,307,290,31,32,6943.114410087957,555,30
3600,3600,7199.9,1600,307,299,44,45,17606.668273107858,1254,43
3600,7200,10799.9,1600,307,294,0,28,28702.845903529284,1842,0
3600,10800,14399.9,1600,307,297,27,28,38923.045207384304,2446,26
3600,14400,17999.9,1600,307,296,23,24,49609.30624953086,2990,22
3600,18000,21599.9,1600,307,301,28,29,59202.46322528391,3552,27
3600,21600,25199.9,1600,307,307,0,33,68646.94522749555,4167,0
3600,25200,28799.9,1600,307,306,28,29,79497.97696581828,4756,27
3600,28800,32399.9,1600,307,304,0,27,90415.98180417833,5302,0
3600,32400,35999.9,1600,307,300,25,26,101740.3934843278,5795,24
3600,0,3599.9,1700,307,290,0,26,7934.987897243383,580,0
3600,3600,7199.9,1700,307,299,30,31,18610.16439811189,1284,29
3600,7200,10799.9,1700,307,294,0,20,29662.05946838525,1861,0
3600,10800,14399.9,1700,307,297,19,20,39881.906476593016,2465,18
3600,14400,17999.9,1700,307,296,16,17,50567.35790756563,3006,15
3600,18000,21599.9,1700,307,301,19,20,60152.27509896033,3571,18
3600,21600,25199.9,1700,307,307,0,23,69629.30784179257,4189,0
3600,25200,28799.9,1700,307,306,21,22,80452.89175402674,4777,20
3600,28800,32399.9,1700,307,304,0,18,91351.72513884124,5319,0
3600,32400,35999.9,1700,307,300,0,13,102644.10571379353,5807,0
3600,0,3599.9,1800,307,290,19,20,8926.861384398806,599,18
3600,3600,7199.9,1800,307,299,0,23,19613.66052311592,1306,0
3600,7200,10799.9,1800,307,294,12,13,30621.273033241214,1873,11
3600,10800,14399.9,1800,307,297,11,12,40840.76774580173,2476,10
3600,14400,17999.9,1800,307,296,0,11,51525.40956560041,3016,0
3600,18000,21599.9,1800,307,301,13,14,61102.08697263675,3584,12
3600,21600,25199.9,1800,307,307,0,14,70611.67045608957,4202,0
3600,25200,28799.9,1800,307,306,0,9,81407.80654223521,4785,0
3600,28800,32399.9,1800,307,304,7,8,92287.46847350414,5326,6
3600,32400,35999.9,1800,307,300,9,10,103547.81794325926,5816,8
3600,0,3599.9,1900,307,290,12,13,9918.73487155423,611,11
3600,3600,7199.9,1900,307,299,0,13,20617.156648119948,1318,0
3600,7200,10799.9,1900,307,294,9,10,31580.48659809718,1882,8
3600,10800,14399.9,1900,307,297,0,7,41799.62901501044,2482,0
3600,14400,17999.9,1900,307,296,6,7,52483.461223635175,3022,5
3600,18000,21599.9,1900,307,301,0,9,62051.89884631317,3592,0
3600,21600,25199.9,1900,307,307,6,7,71594.03307038659,4208,5
3600,25200,28799.9,1900,307,306,3,4,82362.72133044366,4788,2
3600,28800,32399.9,1900,307,304,0,5,93223.21180816705,5330,0
3600,32400,35999.9,1900,307,300,7,8,104451.53017272499,5823,6
3600,0,3599.9,2000,307,290,9,10,10910.608358709655,620,8
3600,3600,7199.9,2000,307,299,6,7,21620.65277312398,1324,5
3600,7200,10799.9,2000,307,294,0,5,32539.700162953144,1886,0
3600,10800,14399.9,2000,307,297,0,5,42758.49028421915,2486,0
3600,14400,17999.9,2000,307,296,6,7,53441.51288166994,3028,5
3600,18000,21599.9,2000,307,301,5,6,63001.71071998959,3597,4
3600,21600,25199.9,2000,307,307,0,4,72576.3956846836,4211,0
3600,25200,28799.9,2000,307,306,0,1,83317.63611865212,4788,0
3600,28800,32399.9,2000,307,304,1,2,94158.95514282995,5331,0
3600,32400,35999.9,2000,307,300,5,6,105355.24240219072,5828,4
