Timeslot,Begin,End,Distance,Total node,Node per round,Node filter by PoD,Node paticipate POD,Distance average,Total coin,Coin earning
3600,0,3599.9,1000,110,105,0,48,1042.8691310651536,52,0
3600,3600,7199.9,1000,110,106,51,51,1017.053960848884,54,54
3600,7200,10799.9,1000,110,105,44,44,935.0477645285516,48,48
3600,10800,14399.9,1000,110,104,42,42,951.8578689955331,44,44
3600,14400,17999.9,1000,110,110,60,60,1029.4727147109459,62,62
3600,18000,21599.9,1000,110,106,0,57,1012.9969368743135,58,0
3600,21600,25199.9,1000,110,103,0,48,965.1262467815989,50,0
3600,25200,28799.9,1000,110,107,44,44,948.2964584930596,46,46
3600,28800,32399.9,1000,110,109,0,49,946.874838050409,51,0
3600,32400,35999.9,1000,110,109,47,47,938.2087150267611,48,48
3600,0,3599.9,1100,110,105,41,41,1042.8691310651536,43,43
3600,3600,7199.9,1100,110,106,46,46,1017.053960848884,47,47
3600,7200,10799.9,1100,110,105,0,35,935.0477645285516,35,0
3600,10800,14399.9,1100,110,104,0,36,951.8578689955331,36,0
3600,14400,17999.9,1100,110,110,0,51,1029.4727147109459,53,0
3600,18000,21599.9,1100,110,106,0,46,1012.9969368743135,46,0
3600,21600,25199.9,1100,110,103,38,38,965.1262467815989,38,38
3600,25200,28799.9,1100,110,107,0,36,948.2964584930596,36,0
3600,28800,32399.9,1100,110,109,40,40,946.874838050409,42,42
3600,32400,35999.9,1100,110,109,0,40,938.2087150267611,40,0
3600,0,3599.9,1200,110,105,36,36,1042.8691310651536,37,37
3600,3600,7199.9,1200,110,106,37,37,1017.053960848884,37,37
3600,7200,10799.9,1200,110,105,29,29,935.0477645285516,29,29
3600,10800,14399.9,1200,110,104,31,31,951.8578689955331,31,31
3600,14400,17999.9,1200,110,110,37,37,1029.4727147109459,37,37
3600,18000,21599.9,1200,110,106,42,42,1012.9969368743135,42,42
3600,21600,25199.9,1200,110,103,30,30,965.1262467815989,30,30
3600,25200,28799.9,1200,110,107,27,27,948.2964584930596,27,27
3600,28800,32399.9,1200,110,109,35,35,946.874838050409,37,37
3600,32400,35999.9,1200,110,109,35,35,938.2087150267611,35,35
3600,0,3599.9,1300,110,105,30,30,1042.8691310651536,30,30
3600,3600,7199.9,1300,110,106,0,27,1017.053960848884,27,0
3600,7200,10799.9,1300,110,105,0,24,935.0477645285516,24,0
3600,10800,14399.9,1300,110,104,0,27,951.8578689955331,27,0
3600,14400,17999.9,1300,110,110,32,32,1029.4727147109459,32,32
3600,18000,21599.9,1300,110,106,28,28,1012.9969368743135,28,28
3600,21600,25199.9,1300,110,103,24,24,965.1262467815989,24,24
3600,25200,28799.9,1300,110,107,22,22,948.2964584930596,22,22
3600,28800,32399.9,1300,110,109,0,28,946.874838050409,28,0
3600,32400,35999.9,1300,110,109,0,29,938.2087150267611,29,0
3600,0,3599.9,1400,110,105,22,22,1042.8691310651536,22,22
3600,3600,7199.9,1400,110,106,23,23,1017.053960848884,23,23
3600,7200,10799.9,1400,110,105,22,22,935.0477645285516,22,22
3600,10800,14399.9,1400,110,104,22,22,951.8578689955331,22,22
3600,14400,17999.9,1400,110,110,27,27,1029.4727147109459,27,27
3600,18000,21599.9,1400,110,106,0,22,1012.9969368743135,22,0
3600,21600,25199.9,1400,110,103,19,19,965.1262467815989,19,19
3600,25200,28799.9,1400,110,107,19,19,948.2964584930596,19,19
3600,28800,32399.9,1400,110,109,16,16,946.874838050409,16,16
3600,32400,35999.9,1400,110,109,22,22,938.2087150267611,22,22
3600,0,3599.9,1500,110,105,0,18,1042.8691310651536,18,0
3600,3600,7199.9,1500,110,106,19,19,1017.053960848884,19,19
3600,7200,10799.9,1500,110,105,20,20,935.0477645285516,20,20
3600,10800,14399.9,1500,110,104,0,15,951.8578689955331,15,0
3600,14400,17999.9,1500,110,110,18,18,1029.4727147109459,18,18
3600,18000,21599.9,1500,110,106,16,16,1012.9969368743135,16,16
3600,21600,25199.9,1500,110,103,15,15,965.1262467815989,15,15
3600,25200,28799.9,1500,110,107,0,13,948.2964584930596,13,0
3600,28800,32399.9,1500,110,109,0,13,946.874838050409,13,0
3600,32400,35999.9,1500,110,109,0,13,938.2087150267611,13,0
3600,0,3599.9,1600,110,105,0,14,1042.8691310651536,14,0
3600,3600,7199.9,1600,110,106,12,12,1017.053960848884,12,12
3600,7200,10799.9,1600,110,105,15,15,935.0477645285516,15,15
3600,10800,14399.9,1600,110,104,12,12,951.8578689955331,12,12
3600,14400,17999.9,1600,110,110,14,14,1029.4727147109459,14,14
3600,18000,21599.9,1600,110,106,14,14,1012.9969368743135,14,14
3600,21600,25199.9,1600,110,103,0,11,965.1262467815989,11,0
3600,25200,28799.9,1600,110,107,9,9,948.2964584930596,9,9
3600,28800,32399.9,1600,110,109,8,8,946.874838050409,8,8
3600,32400,35999.9,1600,110,109,0,9,938.2087150267611,9,0
3600,0,3599.9,1700,110,105,0,12,1042.8691310651536,12,0
3600,3600,7199.9,1700,110,106,8,8,1017.053960848884,8,8
3600,7200,10799.9,1700,110,105,13,13,935.0477645285516,13,13
3600,10800,14399.9,1700,110,104,0,7,951.8578689955331,7,0
3600,14400,17999.9,1700,110,110,9,9,1029.4727147109459,9,9
3600,18000,21599.9,1700,110,106,12,12,1012.9969368743135,12,12
3600,21600,25199.9,1700,110,103,0,7,965.1262467815989,7,0
3600,25200,28799.9,1700,110,107,7,7,948.2964584930596,7,7
3600,28800,32399.9,1700,110,109,4,4,946.874838050409,4,4
3600,32400,35999.9,1700,110,109,8,8,938.2087150267611,8,8
3600,0,3599.9,1800,110,105,9,9,1042.8691310651536,9,9
3600,3600,7199.9,1800,110,106,0,7,1017.053960848884,7,0
3600,7200,10799.9,1800,110,105,8,8,935.0477645285516,8,8
3600,10800,14399.9,1800,110,104,4,4,951.8578689955331,4,4
3600,14400,17999.9,1800,110,110,8,8,1029.4727147109459,8,8
3600,18000,21599.9,1800,110,106,8,8,1012.9969368743135,8,8
3600,21600,25199.9,1800,110,103,0,6,965.1262467815989,6,0
3600,25200,28799.9,1800,110,107,4,4,948.2964584930596,4,4
3600,28800,32399.9,1800,110,109,2,2,946.874838050409,2,2
3600,32400,35999.9,1800,110,109,0,5,938.2087150267611,5,0
3600,0,3599.9,1900,110,105,5,5,1042.8691310651536,5,5
3600,3600,7199.9,1900,110,106,5,5,1017.053960848884,5,5
3600,7200,10799.9,1900,110,105,0,4,935.0477645285516,4,0
3600,10800,14399.9,1900,110,104,3,3,951.8578689955331,3,3
3600,14400,17999.9,1900,110,110,0,4,1029.4727147109459,4,0
3600,18000,21599.9,1900,110,106,0,4,1012.9969368743135,4,0
3600,21600,25199.9,1900,110,103,0,5,965.1262467815989,5,0
3600,25200,28799.9,1900,110,107,4,4,948.2964584930596,4,4
3600,28800,32399.9,1900,110,109,2,2,946.874838050409,2,2
3600,32400,35999.9,1900,110,109,2,2,938.2087150267611,2,2
3600,0,3599.9,2000,110,105,0,4,1042.8691310651536,4,0
3600,3600,7199.9,2000,110,106,3,3,1017.053960848884,3,3
3600,7200,10799.9,2000,110,105,0,4,935.0477645285516,4,0
3600,10800,14399.9,2000,110,104,2,2,951.8578689955331,2,2
3600,14400,17999.9,2000,110,110,2,2,1029.4727147109459,2,2
3600,18000,21599.9,2000,110,106,1,1,1012.9969368743135,1,1
3600,21600,25199.9,2000,110,103,2,2,965.1262467815989,2,2
3600,25200,28799.9,2000,110,107,2,2,948.2964584930596,2,2
3600,28800,32399.9,2000,110,109,2,2,946.874838050409,2,2
3600,32400,35999.9,2000,110,109,0,1,938.2087150267611,1,0
