0.5151805593345155,0.08674786104907094,100,1000
0.5582730614282336,0.10866837981778572,200,1000
0.47693992492105625,0.1106249902461019,300,1000
0.47756955752334823,0.10127157186640856,400,1000
0.4412851257898728,0.09422869558159734,500,1000
0.5146645540187071,0.08642834278168154,100,1100
0.5541216854796096,0.10961519780489228,200,1100
0.4757327843804925,0.11089608574636758,300,1100
0.47684267676857267,0.1007148230531775,400,1100
0.44057958572207645,0.09540829687009196,500,1100
0.5170947847444314,0.08643636306903055,100,1200
0.553930168682222,0.1092311044948026,200,1200
0.4748288861089169,0.11057200598945723,300,1200
0.47902031201271134,0.0996881296189475,400,1200
0.43917810582089123,0.09457728003993605,500,1200
0.5183122866969003,0.08636278902023606,100,1300
0.553006969567225,0.1107505091181918,200,1300
0.4756288288573244,0.11094774795248304,300,1300
0.47763753693918404,0.09810400000586221,400,1300
0.43921638167911026,0.09363804469086952,500,1300
0.5141093434873688,0.08388049846437004,100,1400
0.5501646556164423,0.11086484482954521,200,1400
0.4748309086451456,0.10723950206152437,300,1400
0.47523647747138653,0.09506192000551007,400,1400
0.4392793853847578,0.09042487195043208,500,1400
0.5172907965991779,0.08221411382795828,100,1500
0.5503619306267153,0.11401510248410339,200,1500
0.4743881422696166,0.10904288159625511,300,1500
0.4724999086934095,0.09613854704374529,400,1500
0.43704693303720554,0.09173186724679719,500,1500
0.5155480366194652,0.08282799660955549,100,1600
0.5446396943057151,0.1175917527350238,200,1600
0.47234237914242605,0.11027191631496497,300,1600
0.4721196262702304,0.0933706024952378,400,1600
0.4348116065295372,0.0924159413124433,500,1600
0.5158408390551248,0.07965683610379157,100,1700
0.5367480233004337,0.12190401157466882,200,1700
0.4600938126583972,0.10743479344383194,300,1700
0.4610718850038147,0.08870855932843,400,1700
0.4301332739194362,0.0897256307756728,500,1700
0.5147089947089947,0.0896234479551217,100,1800
0.5343070157355871,0.14136719864757322,200,1800
0.44927830738389746,0.10929966365890513,300,1800
0.44705323320456747,0.08881049753702364,400,1800
0.4152684347454015,0.09422256736019509,500,1800
0.45785714285714285,0.08728647416082616,100,1900
0.5337830687830688,0.13248756836705433,200,1900
0.42430479573336716,0.10649030982654029,300,1900
0.426542222949786,0.08851247227876244,400,1900
0.4094049858523543,0.09726723971171616,500,1900
0.4119047619047619,0.12852181582461844,100,2000
0.5045238095238095,0.11810793422536915,200,2000
0.35929138321995463,0.10179822031352073,300,2000
0.4034730216873074,0.07924821798053042,400,2000
0.37908146086717515,0.09170528419457201,500,2000
