Timeslot,Begin,End,Distance,Total node,Node per round,Node filter by PoD,Node paticipate POD,Distance average,Total coin,Coin earning
3600,0,3599.9,1000,404,379,0,169,996.7983748796698,180,0
3600,3600,7199.9,1000,404,392,0,196,11586.765223696957,1029,0
3600,7200,10799.9,1000,404,395,0,174,22229.26510702761,1855,0
3600,10800,14399.9,1000,404,390,0,181,33093.47853119819,2644,0
3600,14400,17999.9,1000,404,394,189,190,43286.22257908441,3388,192
3600,18000,21599.9,1000,404,390,0,187,54578.267065433145,4150,0
3600,21600,25199.9,1000,404,396,186,187,64424.00231546215,4974,187
3600,25200,28799.9,1000,404,390,171,172,76013.22618514454,5686,177
3600,28800,32399.9,1000,404,384,189,190,87747.21953451993,6423,194
3600,32400,35999.9,1000,404,400,165,166,94765.7397702407,7233,169
3600,0,3599.9,1100,404,379,144,145,1993.5967497593376,327,146
3600,3600,7199.9,1100,404,392,159,160,12572.376302308823,1190,160
3600,7200,10799.9,1100,404,395,0,149,23178.511490390087,2006,0
3600,10800,14399.9,1100,404,390,146,147,34058.539289171546,2791,146
3600,14400,17999.9,1100,404,394,0,146,44262.30916003839,3535,0
3600,18000,21599.9,1100,404,390,153,154,55565.373040820275,4304,153
3600,21600,25199.9,1100,404,396,145,146,65375.182763427496,5120,145
3600,25200,28799.9,1100,404,390,137,138,76953.17162447941,5825,138
3600,28800,32399.9,1100,404,384,152,153,88747.1853565076,6576,152
3600,32400,35999.9,1100,404,400,138,139,95694.47689626057,7371,137
3600,0,3599.9,1200,404,379,122,123,2990.3951246390006,450,122
3600,3600,7199.9,1200,404,392,0,128,13557.987380920691,1317,0
3600,7200,10799.9,1200,404,395,124,125,24127.757873752562,2133,126
3600,10800,14399.9,1200,404,390,119,120,35023.6000471449,2911,119
3600,14400,17999.9,1200,404,394,124,125,45238.395740992375,3659,123
3600,18000,21599.9,1200,404,390,128,129,56552.479016207406,4432,127
3600,21600,25199.9,1200,404,396,0,117,66326.36321139283,5237,0
3600,25200,28799.9,1200,404,390,113,114,77893.1170638143,5938,112
3600,28800,32399.9,1200,404,384,125,126,89747.15117849527,6702,125
3600,32400,35999.9,1200,404,400,104,105,96623.21402228043,7475,103
3600,0,3599.9,1300,404,379,97,98,3987.19349951867,547,96
3600,3600,7199.9,1300,404,392,100,101,14543.598459532557,1417,99
3600,7200,10799.9,1300,404,395,105,106,25077.004257115037,2238,104
3600,10800,14399.9,1300,404,390,88,89,35988.660805118256,2999,87
3600,14400,17999.9,1300,404,394,94,95,46214.48232194636,3753,93
3600,18000,21599.9,1300,404,390,101,102,57539.58499159454,4533,100
3600,21600,25199.9,1300,404,396,87,88,67277.54365935818,5324,86
3600,25200,28799.9,1300,404,390,92,93,78833.06250314917,6030,91
3600,28800,32399.9,1300,404,384,104,105,90747.11700048296,6806,103
3600,32400,35999.9,1300,404,400,0,80,97551.95114830029,7554,0
3600,0,3599.9,1400,404,379,81,82,4983.991874398339,628,80
3600,3600,7199.9,1400,404,392,82,83,15529.209538144425,1499,81
3600,7200,10799.9,1400,404,395,75,76,26026.250640477512,2313,74
3600,10800,14399.9,1400,404,390,64,65,36953.72156309161,3063,63
3600,14400,17999.9,1400,404,394,74,75,47190.56890290034,3827,73
3600,18000,21599.9,1400,404,390,0,87,58526.69096698167,4619,0
3600,21600,25199.9,1400,404,396,65,66,68228.72410732352,5389,64
3600,25200,28799.9,1400,404,390,63,64,79773.00794248404,6093,62
3600,28800,32399.9,1400,404,384,80,81,91747.08282247063,6886,79
3600,32400,35999.9,1400,404,400,54,55,98480.68827432014,7608,53
3600,0,3599.9,1500,404,379,66,67,5980.7902492780195,694,65
3600,3600,7199.9,1500,404,392,58,59,16514.820616756293,1557,57
3600,7200,10799.9,1500,404,395,52,53,26975.49702383999,2365,51
3600,10800,14399.9,1500,404,390,0,48,37918.782321064966,3110,0
3600,14400,17999.9,1500,404,394,0,49,48166.65548385432,3875,0
3600,18000,21599.9,1500,404,390,64,65,59513.7969423688,4683,63
3600,21600,25199.9,1500,404,396,45,46,69179.90455528887,5434,44
3600,25200,28799.9,1500,404,390,48,49,80712.95338181891,6141,47
3600,28800,32399.9,1500,404,384,0,63,92747.04864445831,6948,0
3600,32400,35999.9,1500,404,400,38,39,99409.42540034,7646,37
3600,0,3599.9,1600,404,379,47,48,6977.5886241576945,741,46
3600,3600,7199.9,1600,404,392,44,45,17500.43169536816,1601,43
3600,7200,10799.9,1600,404,395,36,37,27924.743407202466,2401,35
3600,10800,14399.9,1600,404,390,32,33,38883.84307903832,3142,31
3600,14400,17999.9,1600,404,394,0,36,49142.7420648083,3910,0
3600,18000,21599.9,1600,404,390,44,45,60500.90291775593,4727,43
3600,21600,25199.9,1600,404,396,34,35,70131.08500325421,5468,33
3600,25200,28799.9,1600,404,390,0,36,81652.89882115378,6176,0
3600,28800,32399.9,1600,404,384,48,49,93747.014466446,6996,47
3600,32400,35999.9,1600,404,400,0,31,100338.16252635985,7676,0
3600,0,3599.9,1700,404,379,35,36,7974.38699903737,776,34
3600,3600,7199.9,1700,404,392,31,32,18486.04277398003,1632,30
3600,7200,10799.9,1700,404,395,26,27,28873.98979056494,2427,25
3600,10800,14399.9,1700,404,390,22,23,39848.903837011676,3164,21
3600,14400,17999.9,1700,404,394,24,25,50118.82864576228,3934,23
3600,18000,21599.9,1700,404,390,34,35,61488.00889314306,4761,33
3600,21600,25199.9,1700,404,396,0,23,71082.26545121956,5490,0
3600,25200,28799.9,1700,404,390,22,23,82592.84426048865,6198,21
3600,28800,32399.9,1700,404,384,32,33,94746.98028843367,7028,31
3600,32400,35999.9,1700,404,400,0,17,101266.89965237971,7692,0
3600,0,3599.9,1800,404,379,0,26,8971.185373917046,801,0
3600,3600,7199.9,1800,404,392,24,25,19471.653852591895,1656,23
3600,7200,10799.9,1800,404,395,14,15,29823.236173927417,2441,13
3600,10800,14399.9,1800,404,390,14,15,40813.96459498503,3178,13
3600,14400,17999.9,1800,404,394,16,17,51094.915226716264,3950,15
3600,18000,21599.9,1800,404,390,15,16,62475.11486853019,4776,14
3600,21600,25199.9,1800,404,396,0,11,72033.4458991849,5500,0
3600,25200,28799.9,1800,404,390,14,15,83532.78969982352,6212,13
3600,28800,32399.9,1800,404,384,0,20,95746.94611042134,7047,0
3600,32400,35999.9,1800,404,400,10,11,102195.63677839957,7702,9
3600,0,3599.9,1900,404,379,15,16,9967.98374879672,816,14
3600,3600,7199.9,1900,404,392,0,15,20457.26493120376,1670,0
3600,7200,10799.9,1900,404,395,0,10,30772.48255728989,2450,0
3600,10800,14399.9,1900,404,390,9,10,41779.025352958386,3187,8
