Timeslot,Begin,End,Distance,Total node,Node per round,Node filter by PoD,Node paticipate POD,Distance average,Total coin,Coin earning
3600,0,3599.9,1000,408,383,165,166,969.9692125403153,177,176
3600,3600,7199.9,1000,408,412,197,198,10889.169684739352,1005,202
3600,7200,10799.9,1000,408,398,177,178,22274.313524531113,1835,182
3600,10800,14399.9,1000,408,393,182,183,33194.67096312506,2622,189
3600,14400,17999.9,1000,408,398,0,192,43240.235645890956,3374,0
3600,18000,21599.9,1000,408,398,187,188,53951.18695184037,4145,187
3600,21600,25199.9,1000,408,399,0,189,64596.95795204563,4955,0
3600,25200,28799.9,1000,408,394,177,178,76020.71397380433,5688,182
3600,28800,32399.9,1000,408,397,190,191,85721.43456310949,6424,195
3600,32400,35999.9,1000,408,404,172,173,94793.01253766933,7224,177
3600,0,3599.9,1100,408,383,140,141,1939.9384250806309,320,142
3600,3600,7199.9,1100,408,412,158,159,11859.697882992366,1165,159
3600,7200,10799.9,1100,408,398,151,152,23229.74743369779,1989,153
3600,10800,14399.9,1100,408,393,1,149,34155.74462027871,2771,0
3600,14400,17999.9,1100,408,398,145,146,44212.82013318394,3521,146
3600,18000,21599.9,1100,408,398,0,153,54936.29338485997,4298,0
3600,21600,25199.9,1100,408,399,148,149,65551.57001373915,5105,149
3600,25200,28799.9,1100,408,394,141,142,76957.44736633105,5832,143
3600,28800,32399.9,1100,408,397,1,152,86700.07095938228,6576,0
3600,32400,35999.9,1100,408,404,145,146,95733.06464277075,7369,144
3600,0,3599.9,1200,408,383,118,119,2909.9076376209478,439,118
3600,3600,7199.9,1200,408,412,127,128,12830.226081245382,1292,126
3600,7200,10799.9,1200,408,398,125,126,24185.18134286447,2117,127
3600,10800,14399.9,1200,408,393,0,122,35116.81827743236,2893,0
3600,14400,17999.9,1200,408,398,125,126,45185.40462047692,3646,124
3600,18000,21599.9,1200,408,398,126,127,55921.39981787958,4424,125
3600,21600,25199.9,1200,408,399,119,120,66506.18207543269,5225,119
3600,25200,28799.9,1200,408,394,113,114,77894.18075885778,5946,113
3600,28800,32399.9,1200,408,397,122,123,87678.70735565507,6699,122
3600,32400,35999.9,1200,408,404,110,111,96673.11674787216,7479,109
3600,0,3599.9,1300,408,383,93,94,3879.8768501612685,532,92
3600,3600,7199.9,1300,408,412,101,102,13800.754279498398,1393,100
3600,7200,10799.9,1300,408,398,103,104,25140.615252031148,2220,102
3600,10800,14399.9,1300,408,393,87,88,36077.891934586005,2980,86
3600,14400,17999.9,1300,408,398,97,98,46157.9891077699,3743,96
3600,18000,21599.9,1300,408,398,100,101,56906.50625089918,4524,99
3600,21600,25199.9,1300,408,399,88,89,67460.79413712621,5313,87
3600,25200,28799.9,1300,408,394,92,93,78830.9141513845,6038,91
3600,28800,32399.9,1300,408,397,0,104,88657.34375192787,6802,0
3600,32400,35999.9,1300,408,404,82,83,97613.16885297358,7561,81
3600,0,3599.9,1400,408,383,78,79,4849.846062701589,610,77
3600,3600,7199.9,1400,408,412,82,83,14771.282477751412,1475,81
3600,7200,10799.9,1400,408,398,73,74,26096.04916119783,2293,72
3600,10800,14399.9,1400,408,393,65,66,37038.96559173965,3045,64
3600,14400,17999.9,1400,408,398,75,76,47130.57359506288,3818,74
3600,18000,21599.9,1400,408,398,85,86,57891.612683918785,4609,84
3600,21600,25199.9,1400,408,399,66,67,68415.40619881974,5379,65
3600,25200,28799.9,1400,408,394,63,64,79767.64754391123,6101,62
3600,28800,32399.9,1400,408,397,0,79,89635.98014820064,6880,0
3600,32400,35999.9,1400,408,404,56,57,98553.22095807499,7617,55
3600,0,3599.9,1500,408,383,63,64,5819.815275241916,673,62
3600,3600,7199.9,1500,408,412,58,59,15741.810676004428,1533,57
3600,7200,10799.9,1500,408,398,51,52,27051.483070364506,2344,50
3600,10800,14399.9,1500,408,393,0,49,38000.0392488933,3093,0
3600,14400,17999.9,1500,408,398,50,51,48103.15808235586,3868,49
3600,18000,21599.9,1500,408,398,0,63,58876.71911693839,4671,0
3600,21600,25199.9,1500,408,399,46,47,69370.01826051327,5425,45
3600,25200,28799.9,1500,408,394,47,48,80704.38093643794,6148,46
3600,28800,32399.9,1500,408,397,0,61,90614.61654447344,6940,0
3600,32400,35999.9,1500,408,404,40,41,99493.27306317641,7657,39
3600,0,3599.9,1600,408,383,45,46,6789.784487782238,718,44
3600,3600,7199.9,1600,408,412,0,45,16712.338874257443,1577,0
3600,7200,10799.9,1600,408,398,34,35,28006.916979531186,2378,33
3600,10800,14399.9,1600,408,393,0,34,38961.112906046954,3126,0
3600,14400,17999.9,1600,408,398,37,38,49075.74256964884,3905,36
3600,18000,21599.9,1600,408,398,41,42,59861.82554995799,4712,40
3600,21600,25199.9,1600,408,399,0,37,70324.6303222068,5461,0
3600,25200,28799.9,1600,408,394,31,32,81641.11432896467,6179,30
3600,28800,32399.9,1600,408,397,0,45,91593.25294074623,6984,0
3600,32400,35999.9,1600,408,404,31,32,100433.32516827784,7688,30
3600,0,3599.9,1700,408,383,33,34,7759.753700322561,751,32
3600,3600,7199.9,1700,408,412,31,32,17682.867072510457,1608,30
3600,7200,10799.9,1700,408,398,25,26,28962.350888697867,2403,24
3600,10800,14399.9,1700,408,393,22,23,39922.1865632006,3148,21
3600,14400,17999.9,1700,408,398,0,25,50048.327056941824,3929,0
3600,18000,21599.9,1700,408,398,0,32,60846.9319829776,4743,0
3600,21600,25199.9,1700,408,399,23,24,71279.24238390032,5484,22
3600,25200,28799.9,1700,408,394,22,23,82577.84772149139,6201,21
3600,28800,32399.9,1700,408,397,29,30,92571.88933701902,7013,28
3600,32400,35999.9,1700,408,404,17,18,101373.37727337924,7705,16
3600,0,3599.9,1800,408,383,0,25,8729.722912862882,775,0
3600,3600,7199.9,1800,408,412,0,25,18653.395270763474,1632,0
3600,7200,10799.9,1800,408,398,14,15,29917.784797864544,2417,13
3600,10800,14399.9,1800,408,393,14,15,40883.26022035425,3162,13
3600,14400,17999.9,1800,408,398,16,17,51020.911544234805,3945,15
3600,18000,21599.9,1800,408,398,14,15,61832.0384159972,4757,13
3600,21600,25199.9,1800,408,399,11,12,72233.85444559385,5495,10
3600,25200,28799.9,1800,408,394,13,14,83514.5811140181,6214,12
3600,28800,32399.9,1800,408,397,17,18,93550.5257332918,7030,16
3600,32400,35999.9,1800,408,404,11,12,102313.42937848067,7716,10
3600,0,3599.9,1900,408,383,15,16,9699.692125403204,790,14
3600,3600,7199.9,1900,408,412,14,15,19623.92346901649,1646,13
3600,7200,10799.9,1900,408,398,9,10,30873.218707031225,2426,8
3600,10800,14399.9,1900,408,393,9,10,41844.333877507896,3171,8
3600,14400,17999.9,1900,408,398,8,9,51993.496031527786,3953,7
3600,18000,21599.9,1900,408,398,6,7,62817.144849016804,4763,5
3600,21600,25199.9,1900,408,399,7,8,73188.46650728738,5502,6
3600,25200,28799.9,1900,408,394,8,9,84451.31450654483,6222,7
