Timeslot,Begin,End,Distance,Node per round,Node PoD,Total time,Total node
3600,0,3599.9,1000,376,158,36000,398
3600,3600,7199.9,1000,402,195,36000,398
3600,7200,10799.9,1000,387,0,36000,398
3600,10800,14399.9,1000,383,0,36000,398
3600,14400,17999.9,1000,386,0,36000,398
3600,18000,21599.9,1000,388,0,36000,398
3600,21600,25199.9,1000,391,0,36000,398
3600,25200,28799.9,1000,385,0,36000,398
3600,28800,32399.9,1000,376,0,36000,398
3600,32400,35999.9,1000,392,162,36000,398
3600,0,3599.9,1500,376,62,36000,398
3600,3600,7199.9,1500,402,59,36000,398
3600,7200,10799.9,1500,387,51,36000,398
3600,10800,14399.9,1500,383,0,36000,398
3600,14400,17999.9,1500,386,0,36000,398
3600,18000,21599.9,1500,388,0,36000,398
3600,21600,25199.9,1500,391,0,36000,398
3600,25200,28799.9,1500,385,47,36000,398
3600,28800,32399.9,1500,376,59,36000,398
3600,32400,35999.9,1500,392,38,36000,398
3600,0,3599.9,2000,376,12,36000,398
3600,3600,7199.9,2000,402,6,36000,398
3600,7200,10799.9,2000,387,6,36000,398
3600,10800,14399.9,2000,383,8,36000,398
3600,14400,17999.9,2000,386,0,36000,398
3600,18000,21599.9,2000,388,2,36000,398
3600,21600,25199.9,2000,391,2,36000,398
3600,25200,28799.9,2000,385,7,36000,398
3600,28800,32399.9,2000,376,7,36000,398
3600,32400,35999.9,2000,392,5,36000,398
