Timeslot,Begin,End,Distance,Total node,Node per round,Node filter by PoD,Node paticipate POD,Distance average,Total coin,Coin earning
3600,0,3599.9,1000,397,375,165,166,988.0816560603514,177,176
3600,3600,7199.9,1000,397,385,192,193,11574.696050354154,1007,197
3600,7200,10799.9,1000,397,387,168,169,22303.179295143473,1831,173
3600,10800,14399.9,1000,397,384,177,178,33103.00600493329,2602,184
3600,14400,17999.9,1000,397,385,0,186,43643.139207632354,3344,0
3600,18000,21599.9,1000,397,387,186,187,54087.82565153108,4100,187
3600,21600,25199.9,1000,397,390,0,180,64361.19916802195,4880,0
3600,25200,28799.9,1000,397,386,0,168,75444.05798545365,5578,0
3600,28800,32399.9,1000,397,373,191,192,88798.89276331723,6300,197
3600,32400,35999.9,1000,397,393,162,163,94878.14333353273,7114,166
3600,0,3599.9,1100,397,375,0,142,1976.1633121207044,321,0
3600,3600,7199.9,1100,397,385,0,156,12562.80292863315,1164,0
3600,7200,10799.9,1100,397,387,145,146,23261.47626274048,1979,147
3600,10800,14399.9,1100,397,384,148,149,34070.75249991618,2751,148
3600,14400,17999.9,1100,397,385,142,143,44616.9255668785,3488,143
3600,18000,21599.9,1100,397,387,0,149,55070.51931847274,4250,0
3600,21600,25199.9,1100,397,390,141,142,65299.288032949684,5021,140
3600,25200,28799.9,1100,397,386,134,135,76381.86144047533,5715,136
3600,28800,32399.9,1100,397,373,0,155,89819.4270312758,6456,0
3600,32400,35999.9,1100,397,393,130,131,95790.43470726101,7244,129
3600,0,3599.9,1200,397,375,1,120,2964.2449681810563,441,0
3600,3600,7199.9,1200,397,385,127,128,13550.909806912143,1291,126
3600,7200,10799.9,1200,397,387,0,124,24219.77323033749,2105,0
3600,10800,14399.9,1200,397,384,117,118,35038.49899489908,2869,117
3600,14400,17999.9,1200,397,385,0,124,45590.71192612464,3611,0
3600,18000,21599.9,1200,397,387,0,124,56053.21298541439,4373,0
3600,21600,25199.9,1200,397,390,114,115,66237.37689787743,5135,113
3600,25200,28799.9,1200,397,386,108,109,77319.664895497,5823,107
3600,28800,32399.9,1200,397,373,0,130,90839.96129923442,6587,0
3600,32400,35999.9,1200,397,393,99,100,96702.7260809893,7343,98
3600,0,3599.9,1300,397,375,95,96,3952.326624241411,536,94
3600,3600,7199.9,1300,397,385,102,103,14539.016685191138,1393,101
3600,7200,10799.9,1300,397,387,103,104,25178.070197934503,2208,102
3600,10800,14399.9,1300,397,384,0,88,36006.24548988198,2956,0
3600,14400,17999.9,1300,397,385,90,91,46564.498285370784,3701,89
3600,18000,21599.9,1300,397,387,0,95,57035.906652356054,4467,0
3600,21600,25199.9,1300,397,390,88,89,67175.46576280516,5223,87
3600,25200,28799.9,1300,397,386,86,87,78257.46835051868,5909,85
3600,28800,32399.9,1300,397,373,107,108,91860.4955671931,6694,106
3600,32400,35999.9,1300,397,393,0,75,97615.01745471758,7417,0
3600,0,3599.9,1400,397,375,79,80,4940.408280301765,615,78
3600,3600,7199.9,1400,397,385,83,84,15527.123563470133,1476,82
3600,7200,10799.9,1400,397,387,72,73,26136.367165531512,2280,71
3600,10800,14399.9,1400,397,384,0,66,36973.99198486487,3021,0
3600,14400,17999.9,1400,397,385,0,75,47538.28464461693,3775,0
3600,18000,21599.9,1400,397,387,0,77,58018.60031929771,4543,0
3600,21600,25199.9,1400,397,390,0,68,68113.5546277329,5290,0
3600,25200,28799.9,1400,397,386,63,64,79195.27180554035,5972,62
3600,28800,32399.9,1400,397,373,0,81,92881.02983515178,6774,0
3600,32400,35999.9,1400,397,393,0,50,98527.30882844586,7466,0
3600,0,3599.9,1500,397,375,0,65,5928.4899363621225,679,0
3600,3600,7199.9,1500,397,385,59,60,16515.23044174913,1535,58
3600,7200,10799.9,1500,397,387,0,50,27094.66413312852,2329,0
3600,10800,14399.9,1500,397,384,0,48,37941.738479847765,3068,0
